4518.wav,C:maj
4519.wav,C:maj/3
4520.wav,C:maj/5
4521.wav,C#:maj
4522.wav,C#:maj/3
4523.wav,C#:maj/5
4524.wav,D:maj
4525.wav,D:maj/3
4526.wav,D:maj/5
4527.wav,D#:maj
4528.wav,D#:maj/3
4529.wav,D#:maj/5
4530.wav,E:maj
4531.wav,E:maj/3
4532.wav,E:maj/5
4533.wav,F:maj
4534.wav,F:maj/3
4535.wav,F:maj/5
4536.wav,F#:maj
4537.wav,F#:maj/3
4538.wav,F#:maj/5
4539.wav,G:maj
4540.wav,G:maj/3
4541.wav,G:maj/5
4542.wav,G#:maj
4543.wav,G#:maj/3
4544.wav,G#:maj/5
4545.wav,A:maj
4546.wav,A:maj/3
4547.wav,A:maj/5
4548.wav,A#:maj
4549.wav,A#:maj/3
4550.wav,A#:maj/5
4551.wav,B:maj
4552.wav,B:maj/3
4553.wav,B:maj/5
4554.wav,C:maj
4555.wav,C:maj/3
4556.wav,C:maj/5
4557.wav,C#:maj
4558.wav,C#:maj/3
4559.wav,C#:maj/5
4560.wav,D:maj
4561.wav,D:maj/3
4562.wav,D:maj/5
4563.wav,D#:maj
4564.wav,D#:maj/3
4565.wav,D#:maj/5
4566.wav,E:maj
4567.wav,E:maj/3
4568.wav,E:maj/5
4569.wav,F:maj
4570.wav,F:maj/3
4571.wav,F:maj/5
4572.wav,F#:maj
4573.wav,F#:maj/3
4574.wav,F#:maj/5
4575.wav,G:maj
4576.wav,G:maj/3
4577.wav,G:maj/5
4578.wav,G#:maj
4579.wav,G#:maj/3
4580.wav,G#:maj/5
4581.wav,A:maj
4582.wav,A:maj/3
4583.wav,A:maj/5
4584.wav,A#:maj
4585.wav,A#:maj/3
4586.wav,A#:maj/5
4587.wav,B:maj
4588.wav,B:maj/3
4589.wav,B:maj/5
4590.wav,C:min
4591.wav,C:min/3
4592.wav,C:min/5
4593.wav,C#:min
4594.wav,C#:min/3
4595.wav,C#:min/5
4596.wav,D:min
4597.wav,D:min/3
4598.wav,D:min/5
4599.wav,D#:min
4600.wav,D#:min/3
4601.wav,D#:min/5
4602.wav,E:min
4603.wav,E:min/3
4604.wav,E:min/5
4605.wav,F:min
4606.wav,F:min/3
4607.wav,F:min/5
4608.wav,F#:min
4609.wav,F#:min/3
4610.wav,F#:min/5
4611.wav,G:min
4612.wav,G:min/3
4613.wav,G:min/5
4614.wav,G#:min
4615.wav,G#:min/3
4616.wav,G#:min/5
4617.wav,A:min
4618.wav,A:min/3
4619.wav,A:min/5
4620.wav,A#:min
4621.wav,A#:min/3
4622.wav,A#:min/5
4623.wav,B:min
4624.wav,B:min/3
4625.wav,B:min/5
4626.wav,C:min
4627.wav,C:min/3
4628.wav,C:min/5
4629.wav,C#:min
4630.wav,C#:min/3
4631.wav,C#:min/5
4632.wav,D:min
4633.wav,D:min/3
4634.wav,D:min/5
4635.wav,D#:min
4636.wav,D#:min/3
4637.wav,D#:min/5
4638.wav,E:min
4639.wav,E:min/3
4640.wav,E:min/5
4641.wav,F:min
4642.wav,F:min/3
4643.wav,F:min/5
4644.wav,F#:min
4645.wav,F#:min/3
4646.wav,F#:min/5
4647.wav,G:min
4648.wav,G:min/3
4649.wav,G:min/5
4650.wav,G#:min
4651.wav,G#:min/3
4652.wav,G#:min/5
4653.wav,A:min
4654.wav,A:min/3
4655.wav,A:min/5
4656.wav,A#:min
4657.wav,A#:min/3
4658.wav,A#:min/5
4659.wav,B:min
4660.wav,B:min/3
4661.wav,B:min/5
4662.wav,C:maj7
4663.wav,C:maj7/3
4664.wav,C:maj7/5
4665.wav,C:maj7/7
4666.wav,C#:maj7
4667.wav,C#:maj7/3
4668.wav,C#:maj7/5
4669.wav,C#:maj7/7
4670.wav,D:maj7
4671.wav,D:maj7/3
4672.wav,D:maj7/5
4673.wav,D:maj7/7
4674.wav,D#:maj7
4675.wav,D#:maj7/3
4676.wav,D#:maj7/5
4677.wav,D#:maj7/7
4678.wav,E:maj7
4679.wav,E:maj7/3
4680.wav,E:maj7/5
4681.wav,E:maj7/7
4682.wav,F:maj7
4683.wav,F:maj7/3
4684.wav,F:maj7/5
4685.wav,F:maj7/7
4686.wav,F#:maj7
4687.wav,F#:maj7/3
4688.wav,F#:maj7/5
4689.wav,F#:maj7/7
4690.wav,G:maj7
4691.wav,G:maj7/3
4692.wav,G:maj7/5
4693.wav,G:maj7/7
4694.wav,G#:maj7
4695.wav,G#:maj7/3
4696.wav,G#:maj7/5
4697.wav,G#:maj7/7
4698.wav,A:maj7
4699.wav,A:maj7/3
4700.wav,A:maj7/5
4701.wav,A:maj7/7
4702.wav,A#:maj7
4703.wav,A#:maj7/3
4704.wav,A#:maj7/5
4705.wav,A#:maj7/7
4706.wav,B:maj7
4707.wav,B:maj7/3
4708.wav,B:maj7/5
4709.wav,B:maj7/7
4710.wav,C:maj7
4711.wav,C:maj7/3
4712.wav,C:maj7/5
4713.wav,C:maj7/7
4714.wav,C#:maj7
4715.wav,C#:maj7/3
4716.wav,C#:maj7/5
4717.wav,C#:maj7/7
4718.wav,D:maj7
4719.wav,D:maj7/3
4720.wav,D:maj7/5
4721.wav,D:maj7/7
4722.wav,D#:maj7
4723.wav,D#:maj7/3
4724.wav,D#:maj7/5
4725.wav,D#:maj7/7
4726.wav,E:maj7
4727.wav,E:maj7/3
4728.wav,E:maj7/5
4729.wav,E:maj7/7
4730.wav,F:maj7
4731.wav,F:maj7/3
4732.wav,F:maj7/5
4733.wav,F:maj7/7
4734.wav,F#:maj7
4735.wav,F#:maj7/3
4736.wav,F#:maj7/5
4737.wav,F#:maj7/7
4738.wav,G:maj7
4739.wav,G:maj7/3
4740.wav,G:maj7/5
4741.wav,G:maj7/7
4742.wav,G#:maj7
4743.wav,G#:maj7/3
4744.wav,G#:maj7/5
4745.wav,G#:maj7/7
4746.wav,A:maj7
4747.wav,A:maj7/3
4748.wav,A:maj7/5
4749.wav,A:maj7/7
4750.wav,A#:maj7
4751.wav,A#:maj7/3
4752.wav,A#:maj7/5
4753.wav,A#:maj7/7
4754.wav,B:maj7
4755.wav,B:maj7/3
4756.wav,B:maj7/5
4757.wav,B:maj7/7
4758.wav,C:min7
4759.wav,C:min7/3
4760.wav,C:min7/5
4761.wav,C:min7/7
4762.wav,C#:min7
4763.wav,C#:min7/3
4764.wav,C#:min7/5
4765.wav,C#:min7/7
4766.wav,D:min7
4767.wav,D:min7/3
4768.wav,D:min7/5
4769.wav,D:min7/7
4770.wav,D#:min7
4771.wav,D#:min7/3
4772.wav,D#:min7/5
4773.wav,D#:min7/7
4774.wav,E:min7
4775.wav,E:min7/3
4776.wav,E:min7/5
4777.wav,E:min7/7
4778.wav,F:min7
4779.wav,F:min7/3
4780.wav,F:min7/5
4781.wav,F:min7/7
4782.wav,F#:min7
4783.wav,F#:min7/3
4784.wav,F#:min7/5
4785.wav,F#:min7/7
4786.wav,G:min7
4787.wav,G:min7/3
4788.wav,G:min7/5
4789.wav,G:min7/7
4790.wav,G#:min7
4791.wav,G#:min7/3
4792.wav,G#:min7/5
4793.wav,G#:min7/7
4794.wav,A:min7
4795.wav,A:min7/3
4796.wav,A:min7/5
4797.wav,A:min7/7
4798.wav,A#:min7
4799.wav,A#:min7/3
4800.wav,A#:min7/5
4801.wav,A#:min7/7
4802.wav,B:min7
4803.wav,B:min7/3
4804.wav,B:min7/5
4805.wav,B:min7/7
4806.wav,C:min7
4807.wav,C:min7/3
4808.wav,C:min7/5
4809.wav,C:min7/7
4810.wav,C#:min7
4811.wav,C#:min7/3
4812.wav,C#:min7/5
4813.wav,C#:min7/7
4814.wav,D:min7
4815.wav,D:min7/3
4816.wav,D:min7/5
4817.wav,D:min7/7
4818.wav,D#:min7
4819.wav,D#:min7/3
4820.wav,D#:min7/5
4821.wav,D#:min7/7
4822.wav,E:min7
4823.wav,E:min7/3
4824.wav,E:min7/5
4825.wav,E:min7/7
4826.wav,F:min7
4827.wav,F:min7/3
4828.wav,F:min7/5
4829.wav,F:min7/7
4830.wav,F#:min7
4831.wav,F#:min7/3
4832.wav,F#:min7/5
4833.wav,F#:min7/7
4834.wav,G:min7
4835.wav,G:min7/3
4836.wav,G:min7/5
4837.wav,G:min7/7
4838.wav,G#:min7
4839.wav,G#:min7/3
4840.wav,G#:min7/5
4841.wav,G#:min7/7
4842.wav,A:min7
4843.wav,A:min7/3
4844.wav,A:min7/5
4845.wav,A:min7/7
4846.wav,A#:min7
4847.wav,A#:min7/3
4848.wav,A#:min7/5
4849.wav,A#:min7/7
4850.wav,B:min7
4851.wav,B:min7/3
4852.wav,B:min7/5
4853.wav,B:min7/7
4854.wav,C:5
4855.wav,C:5/5
4856.wav,C#:5
4857.wav,C#:5/5
4858.wav,D:5
4859.wav,D:5/5
4860.wav,D#:5
4861.wav,D#:5/5
4862.wav,E:5
4863.wav,E:5/5
4864.wav,F:5
4865.wav,F:5/5
4866.wav,F#:5
4867.wav,F#:5/5
4868.wav,G:5
4869.wav,G:5/5
4870.wav,G#:5
4871.wav,G#:5/5
4872.wav,A:5
4873.wav,A:5/5
4874.wav,A#:5
4875.wav,A#:5/5
4876.wav,B:5
4877.wav,B:5/5
4878.wav,C:5
4879.wav,C:5/5
4880.wav,C#:5
4881.wav,C#:5/5
4882.wav,D:5
4883.wav,D:5/5
4884.wav,D#:5
4885.wav,D#:5/5
4886.wav,E:5
4887.wav,E:5/5
4888.wav,F:5
4889.wav,F:5/5
4890.wav,F#:5
4891.wav,F#:5/5
4892.wav,G:5
4893.wav,G:5/5
4894.wav,G#:5
4895.wav,G#:5/5
4896.wav,A:5
4897.wav,A:5/5
4898.wav,A#:5
4899.wav,A#:5/5
4900.wav,B:5
4901.wav,B:5/5
4902.wav,C:7
4903.wav,C:7/3
4904.wav,C:7/5
4905.wav,C:7/7
4906.wav,C#:7
4907.wav,C#:7/3
4908.wav,C#:7/5
4909.wav,C#:7/7
4910.wav,D:7
4911.wav,D:7/3
4912.wav,D:7/5
4913.wav,D:7/7
4914.wav,D#:7
4915.wav,D#:7/3
4916.wav,D#:7/5
4917.wav,D#:7/7
4918.wav,E:7
4919.wav,E:7/3
4920.wav,E:7/5
4921.wav,E:7/7
4922.wav,F:7
4923.wav,F:7/3
4924.wav,F:7/5
4925.wav,F:7/7
4926.wav,F#:7
4927.wav,F#:7/3
4928.wav,F#:7/5
4929.wav,F#:7/7
4930.wav,G:7
4931.wav,G:7/3
4932.wav,G:7/5
4933.wav,G:7/7
4934.wav,G#:7
4935.wav,G#:7/3
4936.wav,G#:7/5
4937.wav,G#:7/7
4938.wav,A:7
4939.wav,A:7/3
4940.wav,A:7/5
4941.wav,A:7/7
4942.wav,A#:7
4943.wav,A#:7/3
4944.wav,A#:7/5
4945.wav,A#:7/7
4946.wav,B:7
4947.wav,B:7/3
4948.wav,B:7/5
4949.wav,B:7/7
4950.wav,C:7
4951.wav,C:7/3
4952.wav,C:7/5
4953.wav,C:7/7
4954.wav,C#:7
4955.wav,C#:7/3
4956.wav,C#:7/5
4957.wav,C#:7/7
4958.wav,D:7
4959.wav,D:7/3
4960.wav,D:7/5
4961.wav,D:7/7
4962.wav,D#:7
4963.wav,D#:7/3
4964.wav,D#:7/5
4965.wav,D#:7/7
4966.wav,E:7
4967.wav,E:7/3
4968.wav,E:7/5
4969.wav,E:7/7
4970.wav,F:7
4971.wav,F:7/3
4972.wav,F:7/5
4973.wav,F:7/7
4974.wav,F#:7
4975.wav,F#:7/3
4976.wav,F#:7/5
4977.wav,F#:7/7
4978.wav,G:7
4979.wav,G:7/3
4980.wav,G:7/5
4981.wav,G:7/7
4982.wav,G#:7
4983.wav,G#:7/3
4984.wav,G#:7/5
4985.wav,G#:7/7
4986.wav,A:7
4987.wav,A:7/3
4988.wav,A:7/5
4989.wav,A:7/7
4990.wav,A#:7
4991.wav,A#:7/3
4992.wav,A#:7/5
4993.wav,A#:7/7
4994.wav,B:7
4995.wav,B:7/3
4996.wav,B:7/5
4997.wav,B:7/7
4998.wav,C:hdim7
4999.wav,C:hdim7/3
5000.wav,C:hdim7/5
5001.wav,C:hdim7/7
5002.wav,C#:hdim7
5003.wav,C#:hdim7/3
5004.wav,C#:hdim7/5
5005.wav,C#:hdim7/7
5006.wav,D:hdim7
5007.wav,D:hdim7/3
5008.wav,D:hdim7/5
5009.wav,D:hdim7/7
5010.wav,D#:hdim7
5011.wav,D#:hdim7/3
5012.wav,D#:hdim7/5
5013.wav,D#:hdim7/7
5014.wav,E:hdim7
5015.wav,E:hdim7/3
5016.wav,E:hdim7/5
5017.wav,E:hdim7/7
5018.wav,F:hdim7
5019.wav,F:hdim7/3
5020.wav,F:hdim7/5
5021.wav,F:hdim7/7
5022.wav,F#:hdim7
5023.wav,F#:hdim7/3
5024.wav,F#:hdim7/5
5025.wav,F#:hdim7/7
5026.wav,G:hdim7
5027.wav,G:hdim7/3
5028.wav,G:hdim7/5
5029.wav,G:hdim7/7
5030.wav,G#:hdim7
5031.wav,G#:hdim7/3
5032.wav,G#:hdim7/5
5033.wav,G#:hdim7/7
5034.wav,A:hdim7
5035.wav,A:hdim7/3
5036.wav,A:hdim7/5
5037.wav,A:hdim7/7
5038.wav,A#:hdim7
5039.wav,A#:hdim7/3
5040.wav,A#:hdim7/5
5041.wav,A#:hdim7/7
5042.wav,B:hdim7
5043.wav,B:hdim7/3
5044.wav,B:hdim7/5
5045.wav,B:hdim7/7
5046.wav,C:hdim7
5047.wav,C:hdim7/3
5048.wav,C:hdim7/5
5049.wav,C:hdim7/7
5050.wav,C#:hdim7
5051.wav,C#:hdim7/3
5052.wav,C#:hdim7/5
5053.wav,C#:hdim7/7
5054.wav,D:hdim7
5055.wav,D:hdim7/3
5056.wav,D:hdim7/5
5057.wav,D:hdim7/7
5058.wav,D#:hdim7
5059.wav,D#:hdim7/3
5060.wav,D#:hdim7/5
5061.wav,D#:hdim7/7
5062.wav,E:hdim7
5063.wav,E:hdim7/3
5064.wav,E:hdim7/5
5065.wav,E:hdim7/7
5066.wav,F:hdim7
5067.wav,F:hdim7/3
5068.wav,F:hdim7/5
5069.wav,F:hdim7/7
5070.wav,F#:hdim7
5071.wav,F#:hdim7/3
5072.wav,F#:hdim7/5
5073.wav,F#:hdim7/7
5074.wav,G:hdim7
5075.wav,G:hdim7/3
5076.wav,G:hdim7/5
5077.wav,G:hdim7/7
5078.wav,G#:hdim7
5079.wav,G#:hdim7/3
5080.wav,G#:hdim7/5
5081.wav,G#:hdim7/7
5082.wav,A:hdim7
5083.wav,A:hdim7/3
5084.wav,A:hdim7/5
5085.wav,A:hdim7/7
5086.wav,A#:hdim7
5087.wav,A#:hdim7/3
5088.wav,A#:hdim7/5
5089.wav,A#:hdim7/7
5090.wav,B:hdim7
5091.wav,B:hdim7/3
5092.wav,B:hdim7/5
5093.wav,B:hdim7/7
5094.wav,C:maj
5095.wav,C:maj/3
5096.wav,C:maj/5
5097.wav,C#:maj
5098.wav,C#:maj/3
5099.wav,C#:maj/5
5100.wav,D:maj
5101.wav,D:maj/3
5102.wav,D:maj/5
5103.wav,D#:maj
5104.wav,D#:maj/3
5105.wav,D#:maj/5
5106.wav,E:maj
5107.wav,E:maj/3
5108.wav,E:maj/5
5109.wav,F:maj
5110.wav,F:maj/3
5111.wav,F:maj/5
5112.wav,F#:maj
5113.wav,F#:maj/3
5114.wav,F#:maj/5
5115.wav,G:maj
5116.wav,G:maj/3
5117.wav,G:maj/5
5118.wav,G#:maj
5119.wav,G#:maj/3
5120.wav,G#:maj/5
5121.wav,A:maj
5122.wav,A:maj/3
5123.wav,A:maj/5
5124.wav,A#:maj
5125.wav,A#:maj/3
5126.wav,A#:maj/5
5127.wav,B:maj
5128.wav,B:maj/3
5129.wav,B:maj/5
5130.wav,C:maj
5131.wav,C:maj/3
5132.wav,C:maj/5
5133.wav,C#:maj
5134.wav,C#:maj/3
5135.wav,C#:maj/5
5136.wav,D:maj
5137.wav,D:maj/3
5138.wav,D:maj/5
5139.wav,D#:maj
5140.wav,D#:maj/3
5141.wav,D#:maj/5
5142.wav,E:maj
5143.wav,E:maj/3
5144.wav,E:maj/5
5145.wav,F:maj
5146.wav,F:maj/3
5147.wav,F:maj/5
5148.wav,F#:maj
5149.wav,F#:maj/3
5150.wav,F#:maj/5
5151.wav,G:maj
5152.wav,G:maj/3
5153.wav,G:maj/5
5154.wav,G#:maj
5155.wav,G#:maj/3
5156.wav,G#:maj/5
5157.wav,A:maj
5158.wav,A:maj/3
5159.wav,A:maj/5
5160.wav,A#:maj
5161.wav,A#:maj/3
5162.wav,A#:maj/5
5163.wav,B:maj
5164.wav,B:maj/3
5165.wav,B:maj/5
5166.wav,C:min
5167.wav,C:min/3
5168.wav,C:min/5
5169.wav,C#:min
5170.wav,C#:min/3
5171.wav,C#:min/5
5172.wav,D:min
5173.wav,D:min/3
5174.wav,D:min/5
5175.wav,D#:min
5176.wav,D#:min/3
5177.wav,D#:min/5
5178.wav,E:min
5179.wav,E:min/3
5180.wav,E:min/5
5181.wav,F:min
5182.wav,F:min/3
5183.wav,F:min/5
5184.wav,F#:min
5185.wav,F#:min/3
5186.wav,F#:min/5
5187.wav,G:min
5188.wav,G:min/3
5189.wav,G:min/5
5190.wav,G#:min
5191.wav,G#:min/3
5192.wav,G#:min/5
5193.wav,A:min
5194.wav,A:min/3
5195.wav,A:min/5
5196.wav,A#:min
5197.wav,A#:min/3
5198.wav,A#:min/5
5199.wav,B:min
5200.wav,B:min/3
5201.wav,B:min/5
5202.wav,C:min
5203.wav,C:min/3
5204.wav,C:min/5
5205.wav,C#:min
5206.wav,C#:min/3
5207.wav,C#:min/5
5208.wav,D:min
5209.wav,D:min/3
5210.wav,D:min/5
5211.wav,D#:min
5212.wav,D#:min/3
5213.wav,D#:min/5
5214.wav,E:min
5215.wav,E:min/3
5216.wav,E:min/5
5217.wav,F:min
5218.wav,F:min/3
5219.wav,F:min/5
5220.wav,F#:min
5221.wav,F#:min/3
5222.wav,F#:min/5
5223.wav,G:min
5224.wav,G:min/3
5225.wav,G:min/5
5226.wav,G#:min
5227.wav,G#:min/3
5228.wav,G#:min/5
5229.wav,A:min
5230.wav,A:min/3
5231.wav,A:min/5
5232.wav,A#:min
5233.wav,A#:min/3
5234.wav,A#:min/5
5235.wav,B:min
5236.wav,B:min/3
5237.wav,B:min/5
5238.wav,C:maj7
5239.wav,C:maj7/3
5240.wav,C:maj7/5
5241.wav,C:maj7/7
5242.wav,C#:maj7
5243.wav,C#:maj7/3
5244.wav,C#:maj7/5
5245.wav,C#:maj7/7
5246.wav,D:maj7
5247.wav,D:maj7/3
5248.wav,D:maj7/5
5249.wav,D:maj7/7
5250.wav,D#:maj7
5251.wav,D#:maj7/3
5252.wav,D#:maj7/5
5253.wav,D#:maj7/7
5254.wav,E:maj7
5255.wav,E:maj7/3
5256.wav,E:maj7/5
5257.wav,E:maj7/7
5258.wav,F:maj7
5259.wav,F:maj7/3
5260.wav,F:maj7/5
5261.wav,F:maj7/7
5262.wav,F#:maj7
5263.wav,F#:maj7/3
5264.wav,F#:maj7/5
5265.wav,F#:maj7/7
5266.wav,G:maj7
5267.wav,G:maj7/3
5268.wav,G:maj7/5
5269.wav,G:maj7/7
5270.wav,G#:maj7
5271.wav,G#:maj7/3
5272.wav,G#:maj7/5
5273.wav,G#:maj7/7
5274.wav,A:maj7
5275.wav,A:maj7/3
5276.wav,A:maj7/5
5277.wav,A:maj7/7
5278.wav,A#:maj7
5279.wav,A#:maj7/3
5280.wav,A#:maj7/5
5281.wav,A#:maj7/7
5282.wav,B:maj7
5283.wav,B:maj7/3
5284.wav,B:maj7/5
5285.wav,B:maj7/7
5286.wav,C:maj7
5287.wav,C:maj7/3
5288.wav,C:maj7/5
5289.wav,C:maj7/7
5290.wav,C#:maj7
5291.wav,C#:maj7/3
5292.wav,C#:maj7/5
5293.wav,C#:maj7/7
5294.wav,D:maj7
5295.wav,D:maj7/3
5296.wav,D:maj7/5
5297.wav,D:maj7/7
5298.wav,D#:maj7
5299.wav,D#:maj7/3
5300.wav,D#:maj7/5
5301.wav,D#:maj7/7
5302.wav,E:maj7
5303.wav,E:maj7/3
5304.wav,E:maj7/5
5305.wav,E:maj7/7
5306.wav,F:maj7
5307.wav,F:maj7/3
5308.wav,F:maj7/5
5309.wav,F:maj7/7
5310.wav,F#:maj7
5311.wav,F#:maj7/3
5312.wav,F#:maj7/5
5313.wav,F#:maj7/7
5314.wav,G:maj7
5315.wav,G:maj7/3
5316.wav,G:maj7/5
5317.wav,G:maj7/7
5318.wav,G#:maj7
5319.wav,G#:maj7/3
5320.wav,G#:maj7/5
5321.wav,G#:maj7/7
5322.wav,A:maj7
5323.wav,A:maj7/3
5324.wav,A:maj7/5
5325.wav,A:maj7/7
5326.wav,A#:maj7
5327.wav,A#:maj7/3
5328.wav,A#:maj7/5
5329.wav,A#:maj7/7
5330.wav,B:maj7
5331.wav,B:maj7/3
5332.wav,B:maj7/5
5333.wav,B:maj7/7
5334.wav,C:min7
5335.wav,C:min7/3
5336.wav,C:min7/5
5337.wav,C:min7/7
5338.wav,C#:min7
5339.wav,C#:min7/3
5340.wav,C#:min7/5
5341.wav,C#:min7/7
5342.wav,D:min7
5343.wav,D:min7/3
5344.wav,D:min7/5
5345.wav,D:min7/7
5346.wav,D#:min7
5347.wav,D#:min7/3
5348.wav,D#:min7/5
5349.wav,D#:min7/7
5350.wav,E:min7
5351.wav,E:min7/3
5352.wav,E:min7/5
5353.wav,E:min7/7
5354.wav,F:min7
5355.wav,F:min7/3
5356.wav,F:min7/5
5357.wav,F:min7/7
5358.wav,F#:min7
5359.wav,F#:min7/3
5360.wav,F#:min7/5
5361.wav,F#:min7/7
5362.wav,G:min7
5363.wav,G:min7/3
5364.wav,G:min7/5
5365.wav,G:min7/7
5366.wav,G#:min7
5367.wav,G#:min7/3
5368.wav,G#:min7/5
5369.wav,G#:min7/7
5370.wav,A:min7
5371.wav,A:min7/3
5372.wav,A:min7/5
5373.wav,A:min7/7
5374.wav,A#:min7
5375.wav,A#:min7/3
5376.wav,A#:min7/5
5377.wav,A#:min7/7
5378.wav,B:min7
5379.wav,B:min7/3
5380.wav,B:min7/5
5381.wav,B:min7/7
5382.wav,C:min7
5383.wav,C:min7/3
5384.wav,C:min7/5
5385.wav,C:min7/7
5386.wav,C#:min7
5387.wav,C#:min7/3
5388.wav,C#:min7/5
5389.wav,C#:min7/7
5390.wav,D:min7
5391.wav,D:min7/3
5392.wav,D:min7/5
5393.wav,D:min7/7
5394.wav,D#:min7
5395.wav,D#:min7/3
5396.wav,D#:min7/5
5397.wav,D#:min7/7
5398.wav,E:min7
5399.wav,E:min7/3
5400.wav,E:min7/5
5401.wav,E:min7/7
5402.wav,F:min7
5403.wav,F:min7/3
5404.wav,F:min7/5
5405.wav,F:min7/7
5406.wav,F#:min7
5407.wav,F#:min7/3
5408.wav,F#:min7/5
5409.wav,F#:min7/7
5410.wav,G:min7
5411.wav,G:min7/3
5412.wav,G:min7/5
5413.wav,G:min7/7
5414.wav,G#:min7
5415.wav,G#:min7/3
5416.wav,G#:min7/5
5417.wav,G#:min7/7
5418.wav,A:min7
5419.wav,A:min7/3
5420.wav,A:min7/5
5421.wav,A:min7/7
5422.wav,A#:min7
5423.wav,A#:min7/3
5424.wav,A#:min7/5
5425.wav,A#:min7/7
5426.wav,B:min7
5427.wav,B:min7/3
5428.wav,B:min7/5
5429.wav,B:min7/7
5430.wav,C:5
5431.wav,C:5/5
5432.wav,C#:5
5433.wav,C#:5/5
5434.wav,D:5
5435.wav,D:5/5
5436.wav,D#:5
5437.wav,D#:5/5
5438.wav,E:5
5439.wav,E:5/5
5440.wav,F:5
5441.wav,F:5/5
5442.wav,F#:5
5443.wav,F#:5/5
5444.wav,G:5
5445.wav,G:5/5
5446.wav,G#:5
5447.wav,G#:5/5
5448.wav,A:5
5449.wav,A:5/5
5450.wav,A#:5
5451.wav,A#:5/5
5452.wav,B:5
5453.wav,B:5/5
5454.wav,C:5
5455.wav,C:5/5
5456.wav,C#:5
5457.wav,C#:5/5
5458.wav,D:5
5459.wav,D:5/5
5460.wav,D#:5
5461.wav,D#:5/5
5462.wav,E:5
5463.wav,E:5/5
5464.wav,F:5
5465.wav,F:5/5
5466.wav,F#:5
5467.wav,F#:5/5
5468.wav,G:5
5469.wav,G:5/5
5470.wav,G#:5
5471.wav,G#:5/5
5472.wav,A:5
5473.wav,A:5/5
5474.wav,A#:5
5475.wav,A#:5/5
5476.wav,B:5
5477.wav,B:5/5
5478.wav,C:7
5479.wav,C:7/3
5480.wav,C:7/5
5481.wav,C:7/7
5482.wav,C#:7
5483.wav,C#:7/3
5484.wav,C#:7/5
5485.wav,C#:7/7
5486.wav,D:7
5487.wav,D:7/3
5488.wav,D:7/5
5489.wav,D:7/7
5490.wav,D#:7
5491.wav,D#:7/3
5492.wav,D#:7/5
5493.wav,D#:7/7
5494.wav,E:7
5495.wav,E:7/3
5496.wav,E:7/5
5497.wav,E:7/7
5498.wav,F:7
5499.wav,F:7/3
5500.wav,F:7/5
5501.wav,F:7/7
5502.wav,F#:7
5503.wav,F#:7/3
5504.wav,F#:7/5
5505.wav,F#:7/7
5506.wav,G:7
5507.wav,G:7/3
5508.wav,G:7/5
5509.wav,G:7/7
5510.wav,G#:7
5511.wav,G#:7/3
5512.wav,G#:7/5
5513.wav,G#:7/7
5514.wav,A:7
5515.wav,A:7/3
5516.wav,A:7/5
5517.wav,A:7/7
5518.wav,A#:7
5519.wav,A#:7/3
5520.wav,A#:7/5
5521.wav,A#:7/7
5522.wav,B:7
5523.wav,B:7/3
5524.wav,B:7/5
5525.wav,B:7/7
5526.wav,C:7
5527.wav,C:7/3
5528.wav,C:7/5
5529.wav,C:7/7
5530.wav,C#:7
5531.wav,C#:7/3
5532.wav,C#:7/5
5533.wav,C#:7/7
5534.wav,D:7
5535.wav,D:7/3
5536.wav,D:7/5
5537.wav,D:7/7
5538.wav,D#:7
5539.wav,D#:7/3
5540.wav,D#:7/5
5541.wav,D#:7/7
5542.wav,E:7
5543.wav,E:7/3
5544.wav,E:7/5
5545.wav,E:7/7
5546.wav,F:7
5547.wav,F:7/3
5548.wav,F:7/5
5549.wav,F:7/7
5550.wav,F#:7
5551.wav,F#:7/3
5552.wav,F#:7/5
5553.wav,F#:7/7
5554.wav,G:7
5555.wav,G:7/3
5556.wav,G:7/5
5557.wav,G:7/7
5558.wav,G#:7
5559.wav,G#:7/3
5560.wav,G#:7/5
5561.wav,G#:7/7
5562.wav,A:7
5563.wav,A:7/3
5564.wav,A:7/5
5565.wav,A:7/7
5566.wav,A#:7
5567.wav,A#:7/3
5568.wav,A#:7/5
5569.wav,A#:7/7
5570.wav,B:7
5571.wav,B:7/3
5572.wav,B:7/5
5573.wav,B:7/7
5574.wav,C:hdim7
5575.wav,C:hdim7/3
5576.wav,C:hdim7/5
5577.wav,C:hdim7/7
5578.wav,C#:hdim7
5579.wav,C#:hdim7/3
5580.wav,C#:hdim7/5
5581.wav,C#:hdim7/7
5582.wav,D:hdim7
5583.wav,D:hdim7/3
5584.wav,D:hdim7/5
5585.wav,D:hdim7/7
5586.wav,D#:hdim7
5587.wav,D#:hdim7/3
5588.wav,D#:hdim7/5
5589.wav,D#:hdim7/7
5590.wav,E:hdim7
5591.wav,E:hdim7/3
5592.wav,E:hdim7/5
5593.wav,E:hdim7/7
5594.wav,F:hdim7
5595.wav,F:hdim7/3
5596.wav,F:hdim7/5
5597.wav,F:hdim7/7
5598.wav,F#:hdim7
5599.wav,F#:hdim7/3
5600.wav,F#:hdim7/5
5601.wav,F#:hdim7/7
5602.wav,G:hdim7
5603.wav,G:hdim7/3
5604.wav,G:hdim7/5
5605.wav,G:hdim7/7
5606.wav,G#:hdim7
