file_name,root_note,chord_type,instrument,0:C,1:C#,2:D,3:D#,4:E,5:F,6:F#,7:G,8:G#,9:A,10:A#,11:B
0157.wav,6,maj7/3,non_guitar,0.49919057,0.7315179,2.0,1.6335638,0.8580388,0.91540146,0.7346946,1.6220067,0.7386366,0.790571,1.6515329,0.6826029
0158.wav,6,maj7/5,non_guitar,0.4153521,0.68274623,1.810336,1.5428643,0.8278582,0.7647171,0.65327954,1.3782616,0.7162571,0.83645606,2.0,0.78731173
0159.wav,6,maj7/7,non_guitar,0.40239412,0.703248,2.0,1.6978118,0.6808742,0.53075963,0.5635032,1.4193552,0.71154207,0.9115027,1.4538742,0.53402436
0160.wav,7,maj7,non_guitar,0.87480307,0.5813037,0.7326603,1.6970879,1.6214507,0.96033967,0.93143207,0.9497508,1.859882,0.80591273,1.1411442,1.9892211
0161.wav,7,maj7/3,non_guitar,0.5516124,0.39233413,0.65672606,2.0,1.7562115,0.6128552,0.737734,0.9361707,1.8055942,0.5663123,0.782717,1.752717
0162.wav,7,maj7/5,non_guitar,0.8516158,0.36065212,0.47311798,1.7074761,1.6702654,0.9561379,0.83528924,0.62402946,1.5530128,0.92064345,0.80959105,2.0
0163.wav,7,maj7/7,non_guitar,0.7419245,0.5585084,0.742949,2.0,1.8589151,0.7288857,0.61317146,0.5972357,1.4333454,0.67558265,0.7645998,1.4038018
0164.wav,8,maj7,non_guitar,2.0,0.652784,0.4544145,0.665706,1.6428998,1.6967273,0.7133995,0.8398658,0.8282798,1.4678743,0.70452607,1.2037168
0165.wav,8,maj7/3,non_guitar,1.7978103,0.6442609,0.4638766,0.75625473,2.0,1.3495786,0.44751593,0.5335976,0.71918523,1.5268602,0.5696555,0.9573542
0166.wav,8,maj7/5,non_guitar,1.9958363,1.031,0.5496913,0.6861504,1.7374463,1.5334594,0.7968531,0.802955,0.7102543,1.2988523,0.61363137,0.6346487
0167.wav,8,maj7/7,non_guitar,1.5187659,0.59394133,0.4133574,0.696234,2.0,1.7754941,0.6484753,0.5829466,0.5873829,1.2801164,0.6383537,0.9451889
0168.wav,9,maj7,non_guitar,1.0068207,1.8590956,0.46723822,0.35349107,0.60565937,1.8113331,1.92907,0.6492034,0.5445096,0.5609201,1.3091745,0.65478647
0169.wav,9,maj7/3,non_guitar,0.8068416,1.8580215,0.86130726,0.55538327,0.7974981,2.0,1.7339802,0.7719455,0.75535285,0.68301225,1.7304027,0.8220495
0170.wav,9,maj7/5,non_guitar,0.8241921,2.0,0.9141499,0.5729431,0.8455423,1.7572982,1.3980262,0.94337666,0.9395826,0.719961,1.2523992,0.7009605
0171.wav,9,maj7/7,non_guitar,0.51339996,1.103923,0.46268618,0.36886632,0.85318005,2.0,1.4807196,0.700331,0.8636569,0.71350753,1.1686304,0.3823374
0172.wav,10,maj7,non_guitar,0.72422826,0.75944287,1.9867423,0.8815434,0.57421803,0.81071466,1.826563,1.8775744,0.89883846,0.6152847,0.59175533,1.6094518
0173.wav,10,maj7/3,non_guitar,0.8175926,0.93486786,1.8754776,0.7372017,0.47277153,0.69578487,1.6814696,1.3912461,0.78439355,0.68636626,0.6803229,1.7565951
0174.wav,10,maj7/5,non_guitar,0.6832185,1.047365,2.0,0.68792284,0.48481882,0.7460302,1.7981949,1.6998265,0.752263,0.5899003,0.5845294,1.1789937
0175.wav,10,maj7/7,non_guitar,0.6396339,0.7792624,1.696259,0.788725,0.49360436,0.7424183,2.0,1.4344788,0.90374684,0.78658944,0.5196563,1.2515775
0176.wav,11,maj7,non_guitar,1.7099534,1.1548617,1.1321187,1.9427669,0.79115427,0.44934493,0.74435866,1.8366396,1.9798398,1.212394,0.7760189,0.64044565
0177.wav,11,maj7/3,non_guitar,1.6675744,0.6632615,0.9220414,1.6670474,0.5988127,0.44375116,0.7042322,1.8842852,1.6745067,0.80605376,0.72403675,0.75576156
0178.wav,11,maj7/5,non_guitar,1.5788399,0.6601969,0.9616644,1.9930172,0.75853884,0.44870043,0.62560546,1.7844771,1.7290702,0.78982866,0.8289908,0.8288828
0179.wav,11,maj7/7,non_guitar,1.7564521,0.7562289,0.7733479,1.4288123,0.66942275,0.51830006,0.69540787,1.7946159,1.7564843,0.6593362,0.7256646,0.76640964
0180.wav,0,maj7,non_guitar,0.6540671,1.6833997,1.0167779,1.0717065,1.8794477,0.99853086,0.7774159,1.0782454,1.9330401,1.7960503,0.69318044,0.6877703
0181.wav,0,maj7/3,non_guitar,0.5474719,1.4358245,0.54788613,0.7320524,1.9714615,0.7973822,0.49040478,0.6153941,1.7731644,1.3794376,0.4060018,0.38922653
0182.wav,0,maj7/5,non_guitar,0.5008266,1.058527,0.54072154,0.7584737,2.0,0.7809324,0.4506777,0.63780415,1.556119,1.4625958,0.5810606,0.4984959
0183.wav,0,maj7/7,non_guitar,0.91109395,1.6485122,0.79978263,0.9876367,1.9884956,0.94068944,0.65954304,0.9889964,1.8805375,1.3932943,0.9808168,1.1123091
0184.wav,1,maj7,non_guitar,0.7874423,0.87255204,1.6934164,0.8372575,1.3851687,1.9437919,0.7835084,0.52054584,0.619855,1.6696532,1.7192903,0.70525825
0185.wav,1,maj7/3,non_guitar,0.6175623,0.65454805,1.8006835,0.7478123,1.0121171,1.9290178,0.63815576,0.34234768,0.5197581,1.5199324,1.4607949,0.608952
0186.wav,1,maj7/5,non_guitar,0.60511374,0.49988765,1.3182509,0.66141844,0.8061066,2.0,0.91579634,0.50091773,0.6129273,1.6612692,1.2184215,0.7252724
0187.wav,1,maj7/7,non_guitar,0.8393744,0.86093926,1.5338135,0.75108325,0.7402724,1.689147,0.92037946,0.64097506,0.8215731,2.0,1.7534373,1.0479794
0188.wav,2,maj7,non_guitar,0.7325174,0.7848275,0.7194662,1.4164603,0.6868489,0.80545163,1.5670655,0.57008636,0.32429856,0.39364976,1.6157341,2.0
0189.wav,2,maj7/3,non_guitar,0.882962,0.8531975,0.89817774,1.6819673,0.8306777,1.0231285,2.0,0.7358792,0.3862182,0.7013644,1.6613555,1.3766289
0190.wav,2,maj7/5,non_guitar,0.8944783,0.69385517,0.50739574,1.1049114,0.91353655,1.0940137,2.0,0.8753284,0.42087668,0.48317236,1.3474135,1.2906356
0191.wav,2,maj7/7,non_guitar,0.6127656,0.7649519,0.5847002,0.9534631,0.6602137,0.776107,1.2025422,0.7201179,0.41057935,0.59107435,2.0,1.4550023
0192.wav,3,maj7,non_guitar,2.0,0.6246449,0.43771026,0.58667904,1.6297216,0.67243004,0.7318438,1.4723572,0.64404273,0.43465883,0.66574615,1.5007783
0193.wav,3,maj7/3,non_guitar,1.6437109,0.7410936,0.77602386,0.7437365,1.8245785,0.7856792,0.9534807,2.0,0.77138627,0.5628351,0.7882333,1.6083021
0194.wav,3,maj7/5,non_guitar,1.6503584,0.82645535,0.91963184,0.7451987,1.1250684,0.548669,0.99040216,2.0,0.6606895,0.42188644,0.6366302,1.5951343
0195.wav,3,maj7/7,non_guitar,2.0,0.7811788,0.51740533,0.5748919,1.1111605,0.48776507,0.6365492,1.0390135,0.43695056,0.29192743,0.5187411,1.5176716
0196.wav,4,maj7,non_guitar,1.6753476,1.7177348,0.77929556,0.71318233,0.6463076,1.5453706,0.73847055,0.8695684,1.8521146,0.81282556,0.5677137,0.7565077
0197.wav,4,maj7/3,non_guitar,1.6963851,1.2870717,0.7920075,0.9200274,0.8782938,1.896807,0.9266017,1.097493,1.8943658,0.77424246,0.55497205,0.8643776
0198.wav,4,maj7/5,non_guitar,1.7818066,1.6106251,0.7176025,0.6967443,0.57693255,1.0015073,0.49161452,0.9804028,2.0,0.72303444,0.47717842,0.7817255
0199.wav,4,maj7/7,non_guitar,2.0,1.3107088,0.6915612,0.5609134,0.5310192,0.87957835,0.5024092,0.7007868,1.0058408,0.5024167,0.44611573,0.82482266
0200.wav,5,maj7,non_guitar,0.66649294,1.7639643,1.8962599,0.9394313,0.8471011,0.77582633,1.4587524,0.89046204,1.0122592,1.6646105,0.8021973,0.51102513
0201.wav,5,maj7/3,non_guitar,0.57122517,1.1178824,1.0216908,0.6801703,1.1442703,0.83898497,1.7659597,0.92907035,1.3080819,1.927926,0.559536,0.41334802
0202.wav,5,maj7/5,non_guitar,0.87649286,1.749948,1.6112161,0.8398763,0.9816681,0.73824763,1.0168867,0.70479,0.87546694,1.9907733,0.9209235,0.5920911
0203.wav,5,maj7/7,non_guitar,0.9000014,1.95561,1.5396541,1.2398268,1.7456429,0.9737369,1.1486158,0.7243647,0.84155446,1.0080639,0.54753083,0.55347574
0204.wav,6,maj7,non_guitar,0.5895883,0.8525243,1.9489102,2.0,1.2905873,0.84719473,0.8906119,1.6818426,0.73257774,0.9655682,1.6181986,0.73807406
0205.wav,6,maj7/3,non_guitar,0.5362178,0.7200575,2.0,1.5134716,0.8078532,0.9047464,0.7809123,1.690218,0.68975806,0.8874818,1.6520462,0.7667932
0206.wav,6,maj7/5,non_guitar,0.6104684,0.75507116,1.596273,1.5509748,0.7130207,0.7080152,0.5733429,1.3834003,0.6480886,1.1216123,1.8142512,0.9221654
0207.wav,6,maj7/7,non_guitar,0.59128046,0.88583076,2.0,1.629132,0.766325,0.69047666,0.7475209,1.422416,0.8028322,0.8656361,1.4048436,0.79021925
0208.wav,7,maj7,non_guitar,0.46647888,0.51961696,0.8018323,1.7677958,1.8076649,0.6412498,0.48287135,0.7355243,1.4680653,0.7982156,1.0292598,1.2760379
0209.wav,7,maj7/3,non_guitar,0.5949341,0.45302644,0.7252785,1.3095291,1.1395247,0.6242411,0.6977196,0.7824843,1.9573514,0.8173226,1.0467733,1.8069015
0210.wav,7,maj7/5,non_guitar,0.8457427,0.5801945,0.9050455,1.7444646,1.5702571,1.0178331,0.8736469,0.7452179,1.117178,0.7514389,1.0115273,1.8366308
0211.wav,7,maj7/7,non_guitar,0.80620897,0.5757569,0.8746359,2.0,1.8320456,0.9522283,1.4905443,1.1082065,1.3842825,0.5666439,0.87201357,1.6822023
0212.wav,8,maj7,non_guitar,1.6346405,0.5760202,0.3849448,0.6815604,1.8351196,2.0,0.74830407,0.58967066,0.72286457,1.6409022,0.77435774,1.036571
0213.wav,8,maj7/3,non_guitar,2.0,0.6983932,0.42522025,0.6156794,1.6571639,1.2230899,0.5594126,0.70344275,0.63507295,1.551856,0.97464263,1.2400358
0214.wav,8,maj7/5,non_guitar,1.9809473,0.675083,0.45745552,0.7471117,1.9788125,1.1069375,0.5364293,0.8532855,0.49249816,0.6965729,0.58576643,1.0274212
0215.wav,8,maj7/7,non_guitar,0.99405074,0.68396956,0.53907204,0.7645216,2.0,1.5080373,0.62686706,0.70852256,0.5928191,0.8928044,0.5455616,0.76441324
0216.wav,9,maj7,non_guitar,1.4513072,1.7925204,0.6730976,0.5261713,0.88295436,1.9924252,1.958782,0.9742534,0.78406435,0.8245739,1.5430628,1.0697014
0217.wav,9,maj7/3,non_guitar,1.0552034,1.72452,0.7190538,0.4882871,0.7331921,1.987323,1.6299129,0.8384168,0.85610193,0.78841877,1.4001827,0.73180056
0218.wav,9,maj7/5,non_guitar,0.9025328,2.0,0.7111882,0.3259533,0.42631745,1.3929389,0.8819775,0.57818264,0.6705529,0.49657315,0.8269759,0.5660721
0219.wav,9,maj7/7,non_guitar,1.1790109,1.2888445,0.6195411,0.43494067,0.6610778,2.0,1.4214835,0.9651412,1.2829313,0.8625955,1.306959,0.79363894
0220.wav,10,maj7,non_guitar,0.9612828,1.1398402,1.4671276,0.59201294,0.38239628,0.51191485,1.2967079,2.0,1.0495594,0.81725633,0.64878577,1.4231862
0221.wav,10,maj7/3,non_guitar,0.72176796,1.0740306,1.9284053,0.7696837,0.4894033,0.63280404,1.7191908,1.2630622,0.6328264,1.0418547,0.7940295,1.4508551
0222.wav,10,maj7/5,non_guitar,0.41967314,0.99782884,2.0,0.69681096,0.48958188,0.7004613,1.575685,0.9675835,0.4992206,0.57678294,0.43281436,0.69012594
0223.wav,10,maj7/7,non_guitar,0.8002777,1.279966,1.9690878,0.9003917,0.6956753,0.7665833,1.6105313,1.4191225,0.91814053,1.0736666,0.6781806,1.2265196
0224.wav,11,maj7,non_guitar,1.7003798,0.9169119,0.9654892,1.2106383,0.89859474,0.6462269,0.91258967,1.5986195,1.6391048,0.9621662,0.85227805,0.9096735
0225.wav,11,maj7/3,non_guitar,2.0,0.8100231,0.73129904,1.6741875,0.6789553,0.5161159,0.6846647,1.3339279,0.9958423,0.49705672,0.70837617,0.78705007
0226.wav,11,maj7/5,non_guitar,1.1007417,0.64265066,0.93658805,2.0,0.680935,0.5212401,0.73388386,1.5769861,1.3019902,0.72711277,0.92344236,0.8063266
0227.wav,11,maj7/7,non_guitar,1.155312,0.5395299,0.5964005,1.403156,0.7515822,0.533204,0.66732794,2.0,1.4861138,0.60260254,0.8040715,0.73539543
0228.wav,0,maj7,non_guitar,0.5835588,1.7965094,0.8424555,0.93569446,1.4538275,0.4717462,0.33034283,0.6065103,1.5714477,1.9478157,0.83491594,0.5079529
0229.wav,0,maj7/3,non_guitar,1.0002052,2.0,0.8468611,1.0453594,1.7661831,0.65584874,0.4956373,0.8680452,1.5887568,0.87854505,0.6278871,1.0461352
0230.wav,0,maj7/5,non_guitar,0.674606,1.0322967,0.680538,0.81335086,1.5414395,0.72026616,0.45989317,0.6894509,1.5949577,1.0044072,0.6560767,0.89629006
0231.wav,0,maj7/7,non_guitar,0.566034,0.7378875,0.40815985,0.89057416,2.0,0.87038344,0.49826974,0.4924854,1.0343925,0.71854347,0.39688772,0.78704154
0232.wav,1,maj7,non_guitar,0.8159181,0.73250955,1.5244095,0.9079226,1.6826553,1.6383215,0.7250068,0.4913587,0.570871,1.1305815,1.588029,0.8241073
0233.wav,1,maj7/3,non_guitar,0.944592,0.8018615,1.8492699,1.1143172,1.6993263,2.0,0.9473938,0.55936277,0.5419761,1.1246779,0.9555069,0.6746836
0234.wav,1,maj7/5,non_guitar,0.8288361,0.62587416,1.2761886,0.938052,2.0,1.7517464,0.627124,0.36480582,0.36531156,0.812292,0.8651488,0.5106187
0235.wav,1,maj7/7,non_guitar,1.5521686,0.8796861,1.2403889,0.7815516,1.387758,1.4951851,0.5313032,0.44476676,0.4434715,1.0070863,0.98586655,0.85291165
0236.wav,2,maj7,non_guitar,1.2730005,0.91814166,0.69397354,1.3692462,0.735553,0.88834,1.4114622,0.56117153,0.38198102,0.5303488,1.0273327,1.2968324
0237.wav,2,maj7/3,non_guitar,0.46418667,0.56567335,0.84572935,1.7260718,0.8425104,1.1335082,1.9956069,0.9212955,0.5331598,0.5994448,1.3528271,1.1446414
0238.wav,2,maj7/5,non_guitar,0.61900604,0.8745267,0.9263979,1.842598,0.816666,1.1507694,1.635315,0.9039872,0.7261744,0.7858986,1.6496334,1.0887133
0239.wav,2,maj7/7,non_guitar,0.6363136,1.2240453,1.0020363,1.6518722,0.77951753,1.1321402,1.5849649,0.7906629,0.67874694,0.93757445,1.801892,1.0310932
0240.wav,3,min7,non_guitar,0.81844044,0.6431898,1.0336001,1.2793264,0.5915733,0.6152223,1.0498669,2.0,0.8237431,0.92422795,1.9889032,0.8509499
0241.wav,3,min7/3,non_guitar,1.5557775,0.57498634,0.9331515,1.32971,0.5252103,0.7096982,0.670943,1.6967895,0.69939274,0.76819086,2.0,0.97416914
0242.wav,3,min7/5,non_guitar,1.7282662,0.826998,0.9809048,1.6166178,0.6724973,0.7100299,0.6236373,2.0,0.98472667,0.6874952,1.6343479,0.9832712
0243.wav,3,min7/7,non_guitar,2.0,0.8532775,0.8926698,1.5766666,0.74581707,0.72046494,0.6365597,1.5848142,0.6669967,0.56375676,1.8689948,0.9889893
0244.wav,4,min7,non_guitar,0.69399786,0.9602115,0.46553767,0.69301915,1.5513378,0.6676681,0.5635774,0.73420227,2.0,0.8529204,0.9273305,1.7346408
0245.wav,4,min7/3,non_guitar,0.7300441,1.2837486,0.6436693,1.0376822,1.5257192,0.5841429,0.6129442,0.6783983,1.7689297,0.5587703,0.733395,2.0
0246.wav,4,min7/5,non_guitar,0.8222946,1.431773,0.79094446,1.2465376,1.5188403,0.6228935,0.909423,0.8888998,2.0,0.71608555,0.76878846,1.7055882
0247.wav,4,min7/7,non_guitar,1.0395597,1.7071989,0.8355527,0.91824925,1.943635,1.0258093,1.0746026,0.89323944,1.955692,1.0430156,0.778802,1.9494956
0248.wav,5,min7,non_guitar,1.855408,0.67160106,0.9785329,0.48510802,0.86698604,1.6377476,0.5171578,0.41050988,0.76550186,2.0,0.7372961,0.90887666
0249.wav,5,min7/3,non_guitar,2.0,0.82441115,1.3355473,0.6502811,0.9070459,1.5842471,0.5755413,0.52887523,0.70281804,1.5667481,0.6048609,0.9038936
0250.wav,5,min7/5,non_guitar,2.0,0.8954811,1.4239504,0.8072405,0.99120325,1.2056514,0.52863055,0.6696578,0.8165372,1.6995091,0.5473515,0.7593987
0251.wav,5,min7/7,non_guitar,2.0,1.0363375,1.6846087,0.8158598,1.3183881,1.7661927,0.58169585,0.60580117,0.572803,1.4494315,0.70137775,0.72653997
0252.wav,6,min7,non_guitar,0.7759013,1.8882457,0.80689836,1.5558918,0.77629495,1.0835505,1.9181753,0.78624487,0.7371012,0.79630697,2.0,0.9212762
0253.wav,6,min7/3,non_guitar,0.7467108,1.8220165,0.7699326,1.3727608,0.7222842,0.93773615,2.0,0.7382048,0.634923,0.6277307,1.6884255,0.7149072
0254.wav,6,min7/5,non_guitar,0.99854517,1.8421468,0.771574,1.3613749,0.69447076,0.9679063,1.5927176,0.6876321,0.639376,0.71236145,2.0,0.93075025
0255.wav,6,min7/7,non_guitar,1.0027761,2.0,0.8214092,1.4526734,0.6511879,1.0847106,1.6279819,0.63189775,0.6028335,0.65534854,1.4883987,0.68220234
0256.wav,7,min7,non_guitar,0.730966,0.7161053,1.7522012,0.93334514,1.4454772,0.7025529,0.9655329,1.6000898,0.6985909,0.63636637,0.72921085,1.7914833
0257.wav,7,min7/3,non_guitar,0.63869125,0.685235,1.9180436,1.0751206,1.358239,0.67607343,1.126708,1.7185357,0.65510976,0.66511273,0.7046447,1.6899095
0258.wav,7,min7/5,non_guitar,0.8223976,0.56781614,1.9306207,1.0610601,1.6279428,0.6982789,0.77719915,1.2059,0.5286567,0.54280514,0.6647369,1.9621716
0259.wav,7,min7/7,non_guitar,0.62272227,0.7231921,1.9864578,1.1469667,1.8752129,0.64837545,0.8500061,1.7628496,0.6594975,0.50159657,0.56421906,1.3424897
0260.wav,8,min7,non_guitar,2.0,0.9098359,0.57293034,1.4070773,0.7563583,1.4287915,0.75471973,0.8111,1.6992166,0.8017175,0.6640527,0.7600098
0261.wav,8,min7/3,non_guitar,1.7656901,0.8833101,0.8204812,1.766989,0.81450635,1.4610226,0.7494379,0.9224528,1.8995409,0.9283847,0.67056745,0.76854503
0262.wav,8,min7/5,non_guitar,2.0,0.9152416,0.7171184,1.8030188,0.71977884,1.5139239,0.6520312,0.5673898,1.401902,0.7939559,0.59889793,0.64220434
0263.wav,8,min7/7,non_guitar,1.6799147,0.7645377,0.7447342,1.9025481,0.77179086,1.5229298,0.7254348,0.7836839,1.5911219,0.7813649,0.6357455,0.5975544
0264.wav,9,min7,non_guitar,0.99433327,1.8021551,0.5836593,0.61257815,1.5262847,0.97827345,1.7481365,0.92647827,1.1023351,1.6885893,0.6477475,0.88224876
0265.wav,9,min7/3,non_guitar,0.8682288,2.0,0.6487378,0.86442447,1.8779839,1.0112933,1.5529042,0.6660638,1.0226306,1.7749128,0.62875164,0.67577314
0266.wav,9,min7/5,non_guitar,0.60388017,1.8032613,0.7685976,0.75555444,2.0,0.77084565,1.6546171,0.81575215,0.9471022,1.5058851,0.66471714,0.6082751
0267.wav,9,min7/7,non_guitar,0.500285,1.5025344,0.82388425,0.814692,2.0,0.9333751,1.7428739,0.86300695,0.803175,1.2937093,0.5467477,0.49913847
0268.wav,10,min7,non_guitar,0.51393044,0.5578053,1.8904476,0.9109105,0.7875813,1.6314665,0.76187384,1.7473705,0.77027786,0.828938,1.4997509,0.62666
0269.wav,10,min7/3,non_guitar,0.5686712,0.6090875,1.9335845,0.9153493,0.774117,2.0,0.8795548,1.4798418,0.71256053,0.70734036,1.874928,0.89635766
0270.wav,10,min7/5,non_guitar,0.8497772,0.77876437,2.0,0.8468609,0.74188805,1.8037639,0.84351754,1.6552885,0.8558835,0.9621292,1.4536293,0.8078578
0271.wav,10,min7/7,non_guitar,0.49627703,0.5526123,1.519931,0.8916565,1.1254036,1.9892378,0.671036,1.5282941,0.8257454,1.1946688,1.3950303,0.62814367
0272.wav,11,min7,non_guitar,0.7786484,0.54091704,0.5758716,1.9298673,1.0820875,0.82483804,1.8119223,0.90391386,2.0,1.0223854,0.95261747,1.7496679
0273.wav,11,min7/3,non_guitar,0.6657299,0.6513538,0.6708201,1.8851948,0.8873491,0.792501,1.8583269,0.9965066,1.4665735,0.74917334,0.90138483,1.8468127
0274.wav,11,min7/5,non_guitar,0.9307029,1.047585,1.1625845,2.0,0.8230839,1.0130212,1.8159301,1.0955452,1.7614481,0.7396662,1.0169613,1.5638919
0275.wav,11,min7/7,non_guitar,0.7088533,0.85179436,0.6804861,1.8370684,0.92672664,0.9026456,2.0,0.7857199,1.5780814,0.7069284,0.8272867,1.324752
0276.wav,0,min7,non_guitar,1.6733944,0.7959994,0.7478499,0.7777991,1.8829298,0.87767494,0.5198781,1.5521177,1.2147682,1.8604885,0.95731556,0.77845955
0277.wav,0,min7/3,non_guitar,1.8405943,0.78126884,0.7507542,0.87912095,1.9138097,0.7693449,0.6394831,1.8477912,1.0559192,1.3162348,0.646608,0.87954485
0278.wav,0,min7/5,non_guitar,1.4687757,0.5786638,0.61318123,0.778424,2.0,0.7007781,0.6770816,1.6223745,0.8015017,1.3746928,0.51480746,0.73597497
0279.wav,0,min7/7,non_guitar,1.6738186,0.58774304,0.48815206,0.53138775,1.145884,0.4903155,0.65772897,1.85774,0.8849556,1.2903736,0.56326413,0.9019809
0280.wav,1,min7,non_guitar,1.2335863,1.8158025,0.86316586,0.8300372,0.9315324,1.7872374,0.8832823,0.7437248,1.954338,1.2296071,1.8129102,0.9783691
0281.wav,1,min7/3,non_guitar,1.0232567,1.7794554,0.7191721,0.9127816,0.8915565,2.0,0.69691336,0.7000071,1.8837984,0.87750685,1.3224225,0.833831
0282.wav,1,min7/5,non_guitar,0.7018769,1.3052833,0.6672256,0.732934,0.7742767,2.0,0.727939,0.5241509,1.8676451,1.08523,1.3391242,0.56526655
0283.wav,1,min7/7,non_guitar,0.9819538,1.5379047,0.51364106,0.5558094,0.59324706,1.5450752,0.7065295,0.8048451,2.0,0.98603183,1.4664525,0.62211
0284.wav,2,min7,non_guitar,0.9237789,1.031579,1.7415793,0.97101986,1.2783356,1.4053035,1.8002591,0.8601495,0.8029254,1.4573526,1.1551871,1.9492009
0285.wav,2,min7/3,non_guitar,0.66744924,1.1622837,1.8680652,0.688073,0.95533055,0.9027808,1.9669244,0.6850641,0.61072993,1.6105173,0.96716845,1.4203908
0286.wav,2,min7/5,non_guitar,0.58969826,0.844028,1.3924897,0.7047961,0.72502065,0.66996205,2.0,0.8993752,0.569916,1.7232169,1.0231094,1.2002721
0287.wav,2,min7/7,non_guitar,0.7236383,0.8053222,1.5406712,0.92338395,0.91205645,0.8600625,1.794173,0.98937774,0.7621554,1.9925092,1.1120112,1.3003495
0288.wav,3,min7,non_guitar,1.9298898,0.81295514,0.9250938,1.7536436,0.7186314,0.6526414,0.6980465,1.6806548,0.8746648,0.80868065,1.6336477,0.9322848
0289.wav,3,min7/3,non_guitar,1.7722738,0.8189353,0.8532953,1.6489276,0.79927546,0.72005284,0.83509076,1.9239395,0.902048,0.7465143,1.4649596,0.84417534
0290.wav,3,min7/5,non_guitar,1.7412497,0.7997997,0.77368987,1.1128556,0.6303178,0.6112847,0.7843995,1.9827311,0.91401577,0.9034009,1.7457854,0.9361301
0291.wav,3,min7/7,non_guitar,1.4248018,0.6929115,0.762439,1.1098948,0.60309994,0.66281843,0.6733631,1.6328166,0.69241846,0.71451336,1.6784391,0.6572875
0292.wav,4,min7,non_guitar,0.9353297,1.7430913,0.65306276,0.8400607,1.895926,0.73004544,0.628624,0.87746704,1.9791727,0.75481325,0.6071398,1.3418152
0293.wav,4,min7/3,non_guitar,0.68633497,1.577096,0.82317597,1.0176063,1.796289,0.8839736,0.90909415,0.8677771,1.9186897,0.94514817,0.73727715,1.4770088
0294.wav,4,min7/5,non_guitar,0.99474156,1.6630517,0.7768464,0.9391985,1.3353779,0.68520963,0.6948063,0.85989,2.0,0.9435668,0.90303373,1.8570431
0295.wav,4,min7/7,non_guitar,0.91677237,2.0,0.7735191,0.7576461,1.3551311,0.6207392,0.49717784,0.61287606,1.1283393,0.51724076,0.66776145,1.6227155
0296.wav,5,min7,non_guitar,1.8065549,0.9214533,1.7878017,0.77725154,0.91364646,1.8255496,0.84206975,0.97127944,1.0983703,1.7708869,0.8033434,1.0353942
0297.wav,5,min7/3,non_guitar,1.7017215,0.6875612,1.2387952,0.7720449,1.1168648,2.0,0.9214746,0.7192788,0.50404596,1.5816486,0.97187746,0.9091867
0298.wav,5,min7/5,non_guitar,2.0,0.70961654,1.4470637,0.5886835,0.7496724,1.2125906,0.6771098,0.73739415,0.6478265,1.8280916,0.87429714,0.9225129
0299.wav,5,min7/7,non_guitar,2.0,0.67140806,1.072648,0.6071121,0.7664002,1.0071805,0.5969967,0.7655246,0.45881718,0.58642656,0.531454,0.8298243
0300.wav,6,min7,non_guitar,1.019155,1.7829037,1.2139676,1.8775556,1.0351945,0.95425934,1.7667279,1.0465021,1.076688,0.89248896,1.845781,1.1828921
0301.wav,6,min7/3,non_guitar,0.65697527,1.5273104,0.6220398,1.1127027,0.8213458,1.0007261,1.9389045,1.1358159,1.3380938,0.8730211,1.8361237,0.83960295
0302.wav,6,min7/5,non_guitar,0.865356,1.8345932,0.71362174,1.5539799,0.66639423,0.69599503,1.2288747,0.6361517,0.7281027,0.7009655,1.9974239,0.9485945
0303.wav,6,min7/7,non_guitar,0.78975,2.0,0.9385905,1.396254,0.7928041,1.2993541,1.4630983,0.75012434,0.9589818,0.68090487,1.3597285,0.68517053
0304.wav,7,min7,non_guitar,1.1174458,1.2176238,1.7668324,1.0024625,2.0,1.2197989,1.2655948,1.831001,0.73760074,0.6572957,0.7859702,1.8158101
0305.wav,7,min7/3,non_guitar,0.81390226,0.81883776,2.0,0.9933913,1.1107428,0.59105647,0.8417329,1.5503654,0.5915483,0.5344773,0.5322823,1.5313127
