file_name,root_note,chord_type,0,1,2,3,4,5,6,7,8,9,10,11
0170.wav,9,maj7/5,0.516983,1.0,0.40873936,0.28377855,0.43598852,0.8484863,0.70672524,0.45175597,0.509042,0.33420932,0.5877512,0.3707612
0171.wav,9,maj7/7,0.3600561,0.63277876,0.26490596,0.20429683,0.5050714,1.0,0.6845137,0.39799082,0.5465452,0.39612135,0.5852891,0.24915822
0172.wav,10,maj7,0.3820107,0.36359012,1.0,0.49051505,0.31668857,0.40428993,0.90207237,0.87776124,0.46795332,0.2964985,0.22917813,0.80982417
0173.wav,10,maj7/3,0.4002625,0.43500388,1.0,0.42836308,0.26505587,0.32989538,0.6808872,0.4856852,0.32627213,0.32918882,0.3261245,0.81799865
0174.wav,10,maj7/5,0.3473466,0.6622568,1.0,0.33786893,0.22046588,0.37677306,0.8162416,0.7651161,0.3442456,0.34676692,0.31715095,0.49647287
0175.wav,10,maj7/7,0.36161605,0.44876286,0.8795866,0.34132868,0.19053856,0.35290056,1.0,0.58428735,0.48413244,0.4448937,0.26588014,0.59086156
0176.wav,11,maj7,0.82538617,0.55391145,0.5028498,1.0,0.4576784,0.27598742,0.39276448,0.8687947,0.97908074,0.6621554,0.45505795,0.40195218
0177.wav,11,maj7/3,0.66785866,0.35611132,0.5376027,0.78529936,0.18193717,0.19066797,0.37416086,1.0,0.754411,0.2733189,0.26780373,0.24975216
0178.wav,11,maj7/5,0.7157045,0.33827493,0.5219979,1.0,0.4299946,0.25741315,0.3460022,0.7942003,0.7292373,0.5193397,0.58439624,0.48208925
0179.wav,11,maj7/7,0.7557486,0.34940374,0.37962353,0.5149654,0.2532064,0.1919785,0.30564722,1.0,0.9146496,0.40235683,0.36250544,0.33852246
0180.wav,0,maj7,0.40504014,0.8470937,0.55037254,0.61518717,0.87981504,0.5281534,0.5072881,0.6860483,1.0,0.87496394,0.30142957,0.44653618
0181.wav,0,maj7/3,0.24048577,0.53692216,0.29300812,0.5524948,1.0,0.34161288,0.18465953,0.2809571,0.77294564,0.56953686,0.23177399,0.25091094
0182.wav,0,maj7/5,0.15272188,0.35103652,0.21647671,0.35770866,1.0,0.4477667,0.23052204,0.27089956,0.6325991,0.61557853,0.18997678,0.1771558
0183.wav,0,maj7/7,0.44828498,0.64790404,0.32190543,0.6213208,1.0,0.4656908,0.34347346,0.53338474,0.88577986,0.666895,0.51244503,0.5424896
0184.wav,1,maj7,0.48053262,0.49752343,0.7975755,0.44171017,0.87985945,1.0,0.45563072,0.38156477,0.4519426,0.8739035,0.7195401,0.3036315
0185.wav,1,maj7/3,0.32949278,0.30918315,0.80110157,0.33734465,0.5777579,1.0,0.323534,0.13177347,0.19822788,0.8612853,0.8144957,0.28582546
0186.wav,1,maj7/5,0.28743324,0.19193588,0.5702334,0.37550947,0.4629112,1.0,0.44457373,0.2101929,0.24138564,0.8668866,0.726988,0.33217362
0187.wav,1,maj7/7,0.43873176,0.40540722,0.65850824,0.42290393,0.45436865,0.9021405,0.5147419,0.38678783,0.50504506,1.0,0.8018283,0.4951268
0188.wav,2,maj7,0.40976673,0.49622193,0.39127794,0.74512076,0.4845174,0.49257082,0.93133694,0.37531877,0.2274349,0.24471132,0.95093733,1.0
0189.wav,2,maj7/3,0.40734524,0.4249043,0.39694902,0.8997231,0.45113063,0.5624844,1.0,0.43448305,0.19292283,0.3139399,0.849004,0.66425765
0190.wav,2,maj7/5,0.44910812,0.38512844,0.31025332,0.45968887,0.41961464,0.624108,1.0,0.44595072,0.25009832,0.26692203,0.70988184,0.61842346
0191.wav,2,maj7/7,0.38450325,0.36040503,0.30237207,0.5362346,0.49600014,0.6149687,0.795448,0.48407984,0.22773804,0.31288278,1.0,0.7493559
0192.wav,3,maj7,1.0,0.3332537,0.23439863,0.27929708,0.81764644,0.39992052,0.463359,0.7745182,0.3171609,0.16841331,0.25169507,0.73508424
0193.wav,3,maj7/3,0.7054617,0.34401014,0.4157004,0.41663754,0.9851431,0.36707878,0.48578775,1.0,0.40233162,0.34685087,0.47051874,0.6636155
0194.wav,3,maj7/5,0.6928211,0.28866854,0.4024838,0.22115418,0.5122928,0.25962657,0.5577804,1.0,0.3098974,0.19413349,0.3081605,0.7690666
0195.wav,3,maj7/7,1.0,0.38508558,0.24544083,0.2935784,0.61193675,0.26654294,0.40215465,0.56273705,0.23803301,0.1114566,0.17238759,0.71221304
0196.wav,4,maj7,0.86404824,1.0,0.4383326,0.34038797,0.30094597,0.63739234,0.31065112,0.3587849,0.8512448,0.34917083,0.2502834,0.33682758
0197.wav,4,maj7/3,0.95411795,0.66702205,0.3582625,0.51176757,0.45099443,0.89720017,0.466483,0.6590277,1.0,0.3733313,0.2590403,0.4355254
0198.wav,4,maj7/5,0.9692371,0.9692112,0.41349244,0.46580994,0.38272873,0.59213567,0.30336756,0.5976098,1.0,0.38721445,0.24676019,0.3882775
0199.wav,4,maj7/7,1.0,0.6530124,0.37421727,0.34300154,0.2955293,0.44446886,0.30771223,0.42630872,0.5424116,0.2979731,0.2481838,0.42750868
0200.wav,5,maj7,0.44213307,1.0,0.8964546,0.4389188,0.4575154,0.48669386,0.801992,0.47346526,0.62381,0.94083637,0.53998184,0.38788757
0201.wav,5,maj7/3,0.3101278,0.6150779,0.50766695,0.436251,0.8928585,0.50545555,0.7665456,0.5174578,0.88840336,1.0,0.2333762,0.18251894
0202.wav,5,maj7/5,0.3664425,0.7736625,0.6110508,0.43335682,0.655679,0.41707525,0.48212793,0.36696553,0.3904113,1.0,0.51903605,0.28972587
0203.wav,5,maj7/7,0.53299236,1.0,0.79388255,0.5885231,0.7455184,0.44103613,0.5175223,0.41010562,0.50711006,0.5551738,0.35797715,0.36865407
0204.wav,6,maj7,0.2660197,0.38337806,0.9962865,1.0,0.82082796,0.4708511,0.4800085,0.77331525,0.39370206,0.5340546,0.745438,0.34243318
0205.wav,6,maj7/3,0.26332515,0.37912843,1.0,0.7292258,0.40131882,0.5939343,0.4309986,0.73495775,0.30071554,0.43873984,0.7631609,0.36743987
0206.wav,6,maj7/5,0.30694416,0.31394777,0.74841917,0.7165098,0.38798955,0.37691388,0.19009273,0.3816516,0.22359772,0.6024926,1.0,0.47979525
0207.wav,6,maj7/7,0.337679,0.490218,1.0,0.8524525,0.33358288,0.2992089,0.3585927,0.7226696,0.43550918,0.4028321,0.65236956,0.42315465
0208.wav,7,maj7,0.24852233,0.3217667,0.49197277,1.0,0.807765,0.28517818,0.20887992,0.3525894,0.690175,0.45817134,0.59459645,0.6195799
0209.wav,7,maj7/3,0.28932545,0.22315146,0.30708137,0.60281676,0.59232485,0.36435005,0.45335943,0.43269402,1.0,0.42286548,0.4431353,0.806097
0210.wav,7,maj7/5,0.37801668,0.24727051,0.40498534,0.74506426,0.62719584,0.4679676,0.50424755,0.4598014,0.50542825,0.43277565,0.68626535,1.0
0211.wav,7,maj7/7,0.4712348,0.30815783,0.43593588,1.0,0.94951254,0.4737293,0.76033854,0.5793703,0.62480944,0.34974653,0.38219333,0.781475
0212.wav,8,maj7,0.8451986,0.39352623,0.25681487,0.38343897,0.9562028,1.0,0.5333412,0.4542323,0.42745024,0.8217006,0.42377102,0.5303784
0213.wav,8,maj7/3,1.0,0.34618023,0.20974635,0.33624926,0.8955541,0.5864478,0.31397295,0.4827843,0.37032595,0.86891234,0.49888504,0.62005514
0214.wav,8,maj7/5,1.0,0.30326018,0.21335964,0.39888602,0.9790794,0.66997427,0.36808878,0.6729093,0.32454315,0.42382863,0.38723022,0.67181444
0215.wav,8,maj7/7,0.42381194,0.3404553,0.25396028,0.31042993,1.0,0.8108836,0.29969054,0.3726324,0.31364453,0.41228846,0.28767177,0.41229114
0216.wav,9,maj7,0.77123296,0.9008366,0.38596603,0.34220952,0.54600674,1.0,0.9596724,0.54284185,0.4993672,0.5767746,0.9523475,0.66405696
0217.wav,9,maj7/3,0.6273292,0.72484833,0.21169727,0.19870973,0.3867386,1.0,0.73612016,0.31089395,0.39698404,0.37296754,0.62110555,0.36081737
0218.wav,9,maj7/5,0.47782362,1.0,0.42019764,0.20095864,0.2517041,0.6360947,0.54898053,0.37433335,0.3545119,0.28117946,0.53765285,0.35288414
0219.wav,9,maj7/7,0.47907627,0.74610823,0.24509718,0.1315005,0.2323083,1.0,0.5156991,0.326937,0.31551263,0.24291752,0.47142667,0.3634551
0220.wav,10,maj7,0.50731623,0.5485564,0.5264461,0.21183062,0.16501215,0.22329535,0.6521775,1.0,0.5952404,0.48646328,0.324552,0.6433536
0221.wav,10,maj7/3,0.4323649,0.54525644,0.92854756,0.36048692,0.21130356,0.3406004,1.0,0.763897,0.33706445,0.4669321,0.37397394,0.66578764
0222.wav,10,maj7/5,0.19090714,0.4942221,1.0,0.4175566,0.31690028,0.40710345,0.7677703,0.58551526,0.3177167,0.39928192,0.25272635,0.30398217
0223.wav,10,maj7/7,0.4013926,0.75941694,0.96898633,0.606536,0.5704952,0.56680745,1.0,0.6626583,0.52669525,0.5035483,0.44166368,0.53634894
0224.wav,11,maj7,0.70038575,0.4234452,0.4249145,0.646426,0.5376697,0.33196238,0.5399198,1.0,0.7772538,0.6057111,0.5538045,0.5465896
0225.wav,11,maj7/3,1.0,0.48112953,0.38792276,0.9391753,0.43039706,0.35111082,0.44429123,0.81021863,0.51343215,0.24879922,0.30442387,0.30704805
0226.wav,11,maj7/5,0.42481413,0.37875283,0.57106525,1.0,0.32257313,0.2589928,0.3163666,0.63494915,0.6457193,0.46730953,0.7066955,0.5382371
0227.wav,11,maj7/7,0.6418696,0.3072708,0.30702224,0.78042024,0.43138197,0.3122418,0.38294125,1.0,0.71605235,0.34453693,0.3820941,0.39685535
0228.wav,0,maj7,0.3214488,1.0,0.53384244,0.56553227,0.8868268,0.25533807,0.1700565,0.33994418,0.8638184,0.9478175,0.55412984,0.3437884
0229.wav,0,maj7/3,0.42379862,1.0,0.5028266,0.68489146,0.8090749,0.34449854,0.2901039,0.59792596,0.8658047,0.5000318,0.29167327,0.36887944
0230.wav,0,maj7/5,0.4760871,0.5989498,0.35389957,0.21086459,0.5410035,0.28264463,0.23383202,0.42416948,1.0,0.6346635,0.46649265,0.6431625
0231.wav,0,maj7/7,0.32270455,0.36026502,0.24155526,0.43271428,1.0,0.40387478,0.25230995,0.2745854,0.5398343,0.32098022,0.21127886,0.4703148
0232.wav,1,maj7,0.5085447,0.2587887,0.5253855,0.503285,1.0,0.7669165,0.38565335,0.242783,0.2914944,0.47763067,0.6128427,0.4971699
0233.wav,1,maj7/3,0.5419878,0.48159745,0.94474244,0.5340418,0.82793576,1.0,0.50857437,0.32375756,0.29057202,0.5781128,0.33477777,0.2972837
0234.wav,1,maj7/5,0.4390755,0.36261263,0.7206662,0.5481329,1.0,0.9881622,0.40906253,0.2500317,0.23387635,0.5479432,0.62974674,0.36079508
0235.wav,1,maj7/7,0.55236536,0.45052642,0.7006703,0.44664478,0.8819946,1.0,0.29307425,0.2728741,0.24147372,0.5270239,0.4528773,0.34607577
0236.wav,2,maj7,1.0,0.6129837,0.38353997,0.6476741,0.40059832,0.25611758,0.41082457,0.2706739,0.24080814,0.37315202,0.58943266,0.7952584
0237.wav,2,maj7/3,0.1863099,0.24327365,0.39325178,0.72567123,0.4307584,0.6298453,1.0,0.42353997,0.21507792,0.2023959,0.5107329,0.43832657
0238.wav,2,maj7/5,0.33623844,0.4601375,0.39636973,0.8449233,0.45104513,0.50464374,1.0,0.5694797,0.48460832,0.47451085,0.9014991,0.6928863
0239.wav,2,maj7/7,0.36768177,0.6494295,0.6097552,0.8507334,0.40815872,0.8053099,1.0,0.40037927,0.34929076,0.40295434,0.80086285,0.47908762
0240.wav,3,min7,0.42685562,0.3925943,0.53836966,0.6393245,0.36678144,0.36182666,0.66346633,1.0,0.42380682,0.5471584,0.9954522,0.4263413
0241.wav,3,min7/3,0.82493067,0.35815406,0.6444194,0.68896204,0.27990904,0.4311265,0.41552094,0.88137037,0.35702986,0.42105484,1.0,0.5302359
0242.wav,3,min7/5,0.87496614,0.35074544,0.42284843,0.7630205,0.37300578,0.3322104,0.24034889,1.0,0.58268756,0.37170783,0.83599466,0.52748114
0243.wav,3,min7/7,1.0,0.50205046,0.5500573,0.7947305,0.32168588,0.38259923,0.32000852,0.6643239,0.23573065,0.24064083,0.90595204,0.4503768
0244.wav,4,min7,0.34104258,0.49159598,0.27265638,0.44382456,0.75998074,0.33220193,0.30297044,0.36786166,1.0,0.509587,0.549409,0.8520693
0245.wav,4,min7/3,0.37421024,0.5747843,0.3309427,0.51662517,0.76167876,0.32701805,0.31075352,0.33889365,0.8909357,0.3007355,0.3485531,1.0
0246.wav,4,min7/5,0.38136193,0.7626562,0.50547045,0.76874155,0.76566964,0.269244,0.4287184,0.44455713,1.0,0.33499527,0.38912264,0.9162111
0247.wav,4,min7/7,0.58740115,0.8142758,0.4027538,0.54105085,0.96607614,0.4774473,0.651785,0.541467,1.0,0.4654246,0.35125613,0.94958144
0248.wav,5,min7,0.93772817,0.36268818,0.46840668,0.21674573,0.4420674,0.78531617,0.33830008,0.25556263,0.37772724,1.0,0.43206757,0.5135874
0249.wav,5,min7/3,1.0,0.44165245,0.6417903,0.33622462,0.50151706,0.7517528,0.2501556,0.26890498,0.34837002,0.8518503,0.30960065,0.4048927
0250.wav,5,min7/5,1.0,0.34801733,0.6227751,0.3727431,0.38279527,0.51899964,0.27748618,0.37282437,0.4133706,0.77831066,0.30703172,0.4805887
0251.wav,5,min7/7,1.0,0.5522738,0.8295052,0.49968708,0.93524915,0.8558075,0.26824826,0.37285408,0.3409425,0.7420842,0.28331742,0.28004706
0252.wav,6,min7,0.38547823,0.89554495,0.3712168,0.7686942,0.44588026,0.5849128,0.97782516,0.3847065,0.4261573,0.41541314,1.0,0.5054784
0253.wav,6,min7/3,0.37965077,0.8991534,0.44299552,0.61313957,0.40027696,0.5086433,1.0,0.40469325,0.34295267,0.328709,0.8598803,0.36056885
0254.wav,6,min7/5,0.4837044,0.89229834,0.37359044,0.54814553,0.40951404,0.62939703,0.74552715,0.34957764,0.44826102,0.44355193,1.0,0.42424282
0255.wav,6,min7/7,0.4592191,1.0,0.37860435,0.6248673,0.35126978,0.5607785,0.7334518,0.35859632,0.3874169,0.34541762,0.72219735,0.32596052
0256.wav,7,min7,0.38901797,0.38849595,1.0,0.47203973,0.6228202,0.2535559,0.39941832,0.65480274,0.32247373,0.28473473,0.2977387,0.7914351
0257.wav,7,min7/3,0.33255064,0.41286707,1.0,0.4772006,0.645919,0.29658806,0.55517113,0.7187349,0.32279456,0.35824174,0.34224087,0.81935036
0258.wav,7,min7/5,0.42783004,0.26758602,1.0,0.59653795,0.91617477,0.40882275,0.51483387,0.5990276,0.3101459,0.35974172,0.3796128,0.96149087
0259.wav,7,min7/7,0.31418595,0.33301756,0.98642343,0.563949,1.0,0.45745054,0.56374484,0.9220687,0.33134913,0.30729172,0.23999469,0.620019
0260.wav,8,min7,1.0,0.41567564,0.2694077,0.76469755,0.38185135,0.73795605,0.37134144,0.43916625,0.87775475,0.37732154,0.34462434,0.4249236
0261.wav,8,min7/3,0.9452515,0.44296986,0.43018275,1.0,0.4869825,0.6806302,0.33834878,0.49512497,0.89974344,0.4538163,0.3918817,0.43344674
0262.wav,8,min7/5,1.0,0.4689283,0.273913,0.88192374,0.3674763,0.6935741,0.35497952,0.26781574,0.61915493,0.40354216,0.2726538,0.26889673
0263.wav,8,min7/7,0.67977434,0.333975,0.39196044,1.0,0.40159565,0.70317453,0.3546413,0.3811367,0.72012746,0.31501168,0.24278666,0.21156336
0264.wav,9,min7,0.6894546,1.0,0.27751923,0.3450855,0.8297063,0.49202752,0.74854493,0.5715114,0.72239697,0.92762566,0.43993637,0.69400173
0265.wav,9,min7/3,0.3960602,1.0,0.35320687,0.45613292,0.91638136,0.48659983,0.6380141,0.373051,0.572412,0.7943902,0.2843148,0.3331278
0266.wav,9,min7/5,0.30990726,0.93718594,0.306771,0.28961703,1.0,0.45813793,0.7694344,0.43376553,0.50767696,0.6984464,0.35605812,0.3605756
0267.wav,9,min7/7,0.3086269,0.76940197,0.3831277,0.46965933,1.0,0.33996361,0.7502458,0.43341553,0.43549758,0.583105,0.28060052,0.308304
0268.wav,10,min7,0.351923,0.32261673,1.0,0.5187704,0.42101982,0.90445954,0.38097277,0.7483819,0.4847922,0.5568569,0.6731128,0.3574918
0269.wav,10,min7/3,0.2501679,0.20944987,0.96115035,0.5997213,0.4875265,1.0,0.37381208,0.66441876,0.37324753,0.3648351,0.87623405,0.45108303
0270.wav,10,min7/5,0.60099363,0.44774523,1.0,0.32371727,0.296517,0.8115935,0.43846855,0.77148104,0.37393233,0.4898857,0.6905953,0.45164257
0271.wav,10,min7/7,0.26378357,0.34539855,1.0,0.48846617,0.63121814,0.9889998,0.3991148,0.7583319,0.47766495,0.65506,0.7243777,0.30658403
0272.wav,11,min7,0.49370253,0.36928394,0.32643923,0.99242413,0.6571271,0.42018613,0.88113433,0.45842057,1.0,0.625015,0.58508986,0.9196492
0273.wav,11,min7/3,0.24678908,0.21418802,0.27134943,1.0,0.5318126,0.44540125,0.85812217,0.52176726,0.73846257,0.40782943,0.46437076,0.90738714
0274.wav,11,min7/5,0.42928627,0.5920672,0.5484468,1.0,0.52083856,0.5684632,0.9305838,0.64979357,0.90259534,0.34127083,0.6248171,0.7612139
0275.wav,11,min7/7,0.372843,0.44948235,0.39080092,0.96042454,0.447796,0.39818862,1.0,0.43415496,0.74499416,0.34316733,0.34951,0.5927638
0276.wav,0,min7,0.851269,0.36170805,0.34219795,0.36526406,0.8820647,0.4179541,0.27529857,0.65846586,0.52538025,1.0,0.5926881,0.47479585
0277.wav,0,min7/3,0.84414583,0.3212176,0.3845326,0.49918622,0.96658766,0.39145467,0.2924143,1.0,0.6048957,0.60609883,0.30156812,0.5044286
0278.wav,0,min7/5,0.6182535,0.33607742,0.38065812,0.4296834,1.0,0.38217098,0.3474102,0.867802,0.38268462,0.6064253,0.32383686,0.4092385
0279.wav,0,min7/7,0.67397535,0.30301243,0.2788295,0.24494259,0.4844867,0.24535662,0.32897416,1.0,0.4631084,0.60836065,0.26934144,0.30468348
0280.wav,1,min7,0.76733077,0.9201479,0.45238018,0.44594908,0.49216652,0.8190291,0.47298095,0.4491793,0.95257056,0.62421423,1.0,0.42191118
0281.wav,1,min7/3,0.5597454,0.9066953,0.37477145,0.6039827,0.47375345,1.0,0.3941195,0.4663336,0.9981461,0.35467786,0.7123155,0.46977583
0282.wav,1,min7/5,0.45074436,0.571094,0.33224934,0.38479143,0.37352797,1.0,0.38767147,0.2518458,0.9387452,0.55020976,0.6505783,0.36761108
0283.wav,1,min7/7,0.30187243,0.5580953,0.2697711,0.3505567,0.40791985,0.7421486,0.32907996,0.38404468,1.0,0.48772395,0.59799874,0.20613116
0284.wav,2,min7,0.65884006,0.7255758,0.9310921,0.570515,0.8877599,1.0,0.9817308,0.5734779,0.56534326,0.8046539,0.58410794,0.9486895
0285.wav,2,min7/3,0.31826848,0.5508793,0.8680935,0.42302838,0.76436454,0.5470327,1.0,0.35316837,0.29761013,0.8579597,0.4954949,0.66358477
0286.wav,2,min7/5,0.3431457,0.44626203,0.662957,0.3979694,0.3896179,0.37310874,1.0,0.47330052,0.2980578,0.9350591,0.5342188,0.65834683
0287.wav,2,min7/7,0.31865966,0.4163042,0.65653944,0.41004997,0.47140226,0.44101512,1.0,0.5774496,0.4528186,0.9927626,0.52777445,0.5211641
0288.wav,3,min7,0.9300973,0.49515778,0.62397814,1.0,0.3854842,0.37342146,0.39837766,0.95623416,0.61933726,0.56114537,0.9956021,0.49070358
0289.wav,3,min7/3,0.77288115,0.3923019,0.41452894,0.84350306,0.48497993,0.5106777,0.48605525,1.0,0.5224087,0.33847055,0.72779816,0.3502743
0290.wav,3,min7/5,0.81359655,0.35609576,0.42641726,0.4561814,0.27762976,0.27727562,0.38356557,0.9826894,0.43666807,0.46794587,1.0,0.47807193
0291.wav,3,min7/7,0.6278907,0.3330842,0.45708093,0.54948455,0.25588518,0.3745718,0.35584596,1.0,0.35022822,0.31541,0.6785718,0.32651052
0292.wav,4,min7,0.49207556,0.8189634,0.23921974,0.353603,0.8957162,0.35249257,0.37671745,0.5182954,1.0,0.4119317,0.36239848,0.6650684
0293.wav,4,min7/3,0.3344963,0.5770767,0.27504468,0.4321271,0.89184743,0.44469413,0.5270407,0.5208417,1.0,0.38324586,0.23879811,0.5544402
0294.wav,4,min7/5,0.4036911,0.90379626,0.4751085,0.49455115,0.7556628,0.42216763,0.43123844,0.47476643,1.0,0.5200769,0.5371568,0.86182827
0295.wav,4,min7/7,0.5637106,1.0,0.35259536,0.36952296,0.7745696,0.4231067,0.32498044,0.34308082,0.63508064,0.21202038,0.28224796,0.79110736
0296.wav,5,min7,1.0,0.53369445,0.9647189,0.44358596,0.4723642,0.8453922,0.38873464,0.49986073,0.62035954,0.77056754,0.42050648,0.58447796
0297.wav,5,min7/3,0.8982899,0.3597515,0.5870057,0.4128044,0.6905009,1.0,0.44729275,0.45353267,0.3710413,0.7735663,0.4598175,0.4849841
0298.wav,5,min7/5,1.0,0.33992895,0.8271879,0.3319982,0.49312297,0.77587754,0.40528435,0.47358656,0.2647285,0.98535097,0.53145427,0.47418612
0299.wav,5,min7/7,1.0,0.37653396,0.57236356,0.28656527,0.41106063,0.5625115,0.39573836,0.524293,0.27829194,0.374928,0.27809694,0.39112377
0300.wav,6,min7,0.6406984,0.78497314,0.7189623,0.97190815,0.6123187,0.59802556,0.9542794,0.59130895,0.6997629,0.47158206,1.0,0.8311814
0301.wav,6,min7/3,0.40749928,1.0,0.45790312,0.63550985,0.54821056,0.6544705,0.9378342,0.7200846,0.9707349,0.61233914,0.9544314,0.47805867
0302.wav,6,min7/5,0.41305524,0.83487225,0.28811112,0.6727839,0.3978299,0.45184502,0.65139157,0.4607221,0.55116004,0.37778318,1.0,0.5462359
0303.wav,6,min7/7,0.43258458,1.0,0.35748327,0.74583304,0.47352123,0.63286984,0.60465616,0.4092555,0.65088546,0.41893426,0.70838493,0.37815413
0304.wav,7,min7,0.68251073,0.70420766,0.82606864,0.43703958,1.0,0.81545764,0.82290083,0.9296228,0.339797,0.37658244,0.44028887,0.97819525
0305.wav,7,min7/3,0.40528128,0.42887112,1.0,0.44923824,0.53270996,0.33188623,0.42838615,0.6977647,0.27700135,0.16496046,0.21684182,0.63416195
0306.wav,7,min7/5,0.48141104,0.42337632,0.9912979,0.5342714,0.7042645,0.28755298,0.31821984,0.45198575,0.33325478,0.50462514,0.33140844,1.0
0307.wav,7,min7/7,0.29417914,0.3850221,0.87472373,0.5675703,0.9610847,0.5016929,0.69313395,1.0,0.4775032,0.42589787,0.31777483,0.42832798
0308.wav,8,min7,1.0,0.410934,0.39766034,0.8233867,0.44477355,0.87349933,0.52846146,0.75146896,0.87383527,0.3131752,0.36814725,0.39166054
0309.wav,8,min7/3,1.0,0.39337364,0.3002226,0.49098608,0.29726163,0.3924724,0.34201223,0.67010075,0.94717884,0.3028609,0.25991803,0.3410716
0310.wav,8,min7/5,1.0,0.28790605,0.27188566,0.55773926,0.35240027,0.27981505,0.1577581,0.35763553,0.34235635,0.2251186,0.54148084,0.56868124
0311.wav,8,min7/7,0.5693499,0.2761998,0.33928916,0.86071014,0.50793946,0.47939935,0.43309283,1.0,0.6658967,0.33747017,0.39337936,0.31170955
0312.wav,9,min7,0.45733565,0.56514066,0.33292902,0.2802521,0.66685396,0.30317327,1.0,0.9051002,0.6067057,0.90460813,0.46853846,0.37497205
0313.wav,9,min7/3,0.33057895,0.7909582,0.24927203,0.27804524,1.0,0.5708718,0.59833574,0.41542104,0.7075156,0.9210881,0.3469861,0.38166502
0314.wav,9,min7/5,0.41834235,1.0,0.41091612,0.294742,0.8301082,0.5751403,0.7150455,0.46449685,0.46596986,0.4608393,0.2731287,0.44419903
0315.wav,9,min7/7,0.48355103,0.93489313,0.3185496,0.29966888,1.0,0.40854257,0.4593332,0.28585675,0.34847778,0.36137116,0.27681118,0.36048087
0316.wav,10,min7,0.8135397,0.7533958,0.9002422,0.80782485,0.87617713,1.0,0.387101,0.92134887,0.61467135,0.78168935,0.85993534,0.6696252
0317.wav,10,min7/3,0.39076552,0.3429512,0.7392855,0.406507,0.4380487,1.0,0.4432591,0.63691795,0.2930926,0.43134028,0.66966647,0.33771414
0318.wav,10,min7/5,0.548351,0.3970116,1.0,0.41911954,0.43123013,0.9720337,0.47213605,0.80740553,0.36502045,0.5451532,0.56004864,0.4287939
0319.wav,10,min7/7,0.4942817,0.41479754,0.82111156,0.27654037,0.3752677,1.0,0.3663006,0.3769714,0.37864402,0.37860975,0.42083052,0.44573185
0320.wav,11,min7,0.58144283,0.39435,0.507954,0.7285171,0.53466284,0.32104132,0.5862444,0.54537183,0.95386565,0.5639197,1.0,0.8302258
0321.wav,11,min7/3,0.43474892,0.61602706,0.5173115,0.96638066,0.46163675,0.47244775,1.0,0.52070785,0.5471682,0.40231755,0.6635451,0.7639244
0322.wav,11,min7/5,0.23771556,0.37737477,0.30186573,0.7779305,0.37957507,0.37512448,1.0,0.5790708,0.5745121,0.36468303,0.49703532,0.4322409
0323.wav,11,min7/7,0.40104076,0.40645507,0.3326284,1.0,0.38670367,0.4935055,0.96308696,0.45240676,0.587652,0.4381306,0.536711,0.566539
0324.wav,0,min7,1.0,0.5300316,0.5696493,0.576111,0.85955286,0.38666904,0.28351077,0.7175938,0.5064015,0.6831773,0.51800716,0.76007783
0325.wav,0,min7/3,1.0,0.39568102,0.3283797,0.296621,0.7979897,0.30240098,0.23545656,0.7423342,0.33443925,0.32153782,0.28686997,0.51015896
0326.wav,0,min7/5,0.66297966,0.42250085,0.46022576,0.5334599,1.0,0.32890984,0.24203353,0.65953785,0.44869956,0.5803316,0.40792015,0.7387673
