,file_name,label,instrument,type_of_sound
472,0472.wav,A#:7,non_guitar,Jazz_Organ
473,0473.wav,A#:7/3,non_guitar,Jazz_Organ
474,0474.wav,A#:7/5,non_guitar,Jazz_Organ
475,0475.wav,A#:7/7,non_guitar,Jazz_Organ
476,0476.wav,B:7,non_guitar,Jazz_Organ
477,0477.wav,B:7/3,non_guitar,Jazz_Organ
478,0478.wav,B:7/5,non_guitar,Jazz_Organ
479,0479.wav,B:7/7,non_guitar,Jazz_Organ
480,0480.wav,C:hdim7,non_guitar,Jazz_Organ
481,0481.wav,C:hdim7/3,non_guitar,Jazz_Organ
482,0482.wav,C:hdim7/5,non_guitar,Jazz_Organ
483,0483.wav,C:hdim7/7,non_guitar,Jazz_Organ
484,0484.wav,C#:hdim7,non_guitar,Jazz_Organ
485,0485.wav,C#:hdim7/3,non_guitar,Jazz_Organ
486,0486.wav,C#:hdim7/5,non_guitar,Jazz_Organ
487,0487.wav,C#:hdim7/7,non_guitar,Jazz_Organ
488,0488.wav,D:hdim7,non_guitar,Jazz_Organ
489,0489.wav,D:hdim7/3,non_guitar,Jazz_Organ
490,0490.wav,D:hdim7/5,non_guitar,Jazz_Organ
491,0491.wav,D:hdim7/7,non_guitar,Jazz_Organ
492,0492.wav,D#:hdim7,non_guitar,Jazz_Organ
493,0493.wav,D#:hdim7/3,non_guitar,Jazz_Organ
494,0494.wav,D#:hdim7/5,non_guitar,Jazz_Organ
495,0495.wav,D#:hdim7/7,non_guitar,Jazz_Organ
496,0496.wav,E:hdim7,non_guitar,Jazz_Organ
497,0497.wav,E:hdim7/3,non_guitar,Jazz_Organ
498,0498.wav,E:hdim7/5,non_guitar,Jazz_Organ
499,0499.wav,E:hdim7/7,non_guitar,Jazz_Organ
500,0500.wav,F:hdim7,non_guitar,Jazz_Organ
501,0501.wav,F:hdim7/3,non_guitar,Jazz_Organ
502,0502.wav,F:hdim7/5,non_guitar,Jazz_Organ
503,0503.wav,F:hdim7/7,non_guitar,Jazz_Organ
504,0504.wav,F#:hdim7,non_guitar,Jazz_Organ
505,0505.wav,F#:hdim7/3,non_guitar,Jazz_Organ
506,0506.wav,F#:hdim7/5,non_guitar,Jazz_Organ
507,0507.wav,F#:hdim7/7,non_guitar,Jazz_Organ
508,0508.wav,G:hdim7,non_guitar,Jazz_Organ
509,0509.wav,G:hdim7/3,non_guitar,Jazz_Organ
510,0510.wav,G:hdim7/5,non_guitar,Jazz_Organ
511,0511.wav,G:hdim7/7,non_guitar,Jazz_Organ
512,0512.wav,G#:hdim7,non_guitar,Jazz_Organ
513,0513.wav,G#:hdim7/3,non_guitar,Jazz_Organ
514,0514.wav,G#:hdim7/5,non_guitar,Jazz_Organ
515,0515.wav,G#:hdim7/7,non_guitar,Jazz_Organ
516,0516.wav,A:hdim7,non_guitar,Jazz_Organ
517,0517.wav,A:hdim7/3,non_guitar,Jazz_Organ
518,0518.wav,A:hdim7/5,non_guitar,Jazz_Organ
519,0519.wav,A:hdim7/7,non_guitar,Jazz_Organ
520,0520.wav,A#:hdim7,non_guitar,Jazz_Organ
521,0521.wav,A#:hdim7/3,non_guitar,Jazz_Organ
522,0522.wav,A#:hdim7/5,non_guitar,Jazz_Organ
523,0523.wav,A#:hdim7/7,non_guitar,Jazz_Organ
524,0524.wav,B:hdim7,non_guitar,Jazz_Organ
525,0525.wav,B:hdim7/3,non_guitar,Jazz_Organ
526,0526.wav,B:hdim7/5,non_guitar,Jazz_Organ
527,0527.wav,B:hdim7/7,non_guitar,Jazz_Organ
528,0528.wav,C:hdim7,non_guitar,Jazz_Organ
529,0529.wav,C:hdim7/3,non_guitar,Jazz_Organ
530,0530.wav,C:hdim7/5,non_guitar,Jazz_Organ
531,0531.wav,C:hdim7/7,non_guitar,Jazz_Organ
532,0532.wav,C#:hdim7,non_guitar,Jazz_Organ
533,0533.wav,C#:hdim7/3,non_guitar,Jazz_Organ
534,0534.wav,C#:hdim7/5,non_guitar,Jazz_Organ
535,0535.wav,C#:hdim7/7,non_guitar,Jazz_Organ
536,0536.wav,D:hdim7,non_guitar,Jazz_Organ
537,0537.wav,D:hdim7/3,non_guitar,Jazz_Organ
538,0538.wav,D:hdim7/5,non_guitar,Jazz_Organ
539,0539.wav,D:hdim7/7,non_guitar,Jazz_Organ
540,0540.wav,D#:hdim7,non_guitar,Jazz_Organ
541,0541.wav,D#:hdim7/3,non_guitar,Jazz_Organ
542,0542.wav,D#:hdim7/5,non_guitar,Jazz_Organ
543,0543.wav,D#:hdim7/7,non_guitar,Jazz_Organ
544,0544.wav,E:hdim7,non_guitar,Jazz_Organ
545,0545.wav,E:hdim7/3,non_guitar,Jazz_Organ
546,0546.wav,E:hdim7/5,non_guitar,Jazz_Organ
547,0547.wav,E:hdim7/7,non_guitar,Jazz_Organ
548,0548.wav,F:hdim7,non_guitar,Jazz_Organ
549,0549.wav,F:hdim7/3,non_guitar,Jazz_Organ
550,0550.wav,F:hdim7/5,non_guitar,Jazz_Organ
551,0551.wav,F:hdim7/7,non_guitar,Jazz_Organ
552,0552.wav,F#:hdim7,non_guitar,Jazz_Organ
553,0553.wav,F#:hdim7/3,non_guitar,Jazz_Organ
554,0554.wav,F#:hdim7/5,non_guitar,Jazz_Organ
555,0555.wav,F#:hdim7/7,non_guitar,Jazz_Organ
556,0556.wav,G:hdim7,non_guitar,Jazz_Organ
557,0557.wav,G:hdim7/3,non_guitar,Jazz_Organ
558,0558.wav,G:hdim7/5,non_guitar,Jazz_Organ
559,0559.wav,G:hdim7/7,non_guitar,Jazz_Organ
560,0560.wav,G#:hdim7,non_guitar,Jazz_Organ
561,0561.wav,G#:hdim7/3,non_guitar,Jazz_Organ
562,0562.wav,G#:hdim7/5,non_guitar,Jazz_Organ
563,0563.wav,G#:hdim7/7,non_guitar,Jazz_Organ
564,0564.wav,A:hdim7,non_guitar,Jazz_Organ
565,0565.wav,A:hdim7/3,non_guitar,Jazz_Organ
566,0566.wav,A:hdim7/5,non_guitar,Jazz_Organ
567,0567.wav,A:hdim7/7,non_guitar,Jazz_Organ
568,0568.wav,A#:hdim7,non_guitar,Jazz_Organ
569,0569.wav,A#:hdim7/3,non_guitar,Jazz_Organ
570,0570.wav,A#:hdim7/5,non_guitar,Jazz_Organ
571,0571.wav,A#:hdim7/7,non_guitar,Jazz_Organ
572,0572.wav,B:hdim7,non_guitar,Jazz_Organ
573,0573.wav,B:hdim7/3,non_guitar,Jazz_Organ
574,0574.wav,B:hdim7/5,non_guitar,Jazz_Organ
575,0575.wav,B:hdim7/7,non_guitar,Jazz_Organ
576,0576.wav,C:maj,non_guitar,Sweetness_Pad
577,0577.wav,C:maj/3,non_guitar,Sweetness_Pad
578,0578.wav,C:maj/5,non_guitar,Sweetness_Pad
579,0579.wav,C#:maj,non_guitar,Sweetness_Pad
580,0580.wav,C#:maj/3,non_guitar,Sweetness_Pad
581,0581.wav,C#:maj/5,non_guitar,Sweetness_Pad
582,0582.wav,D:maj,non_guitar,Sweetness_Pad
583,0583.wav,D:maj/3,non_guitar,Sweetness_Pad
584,0584.wav,D:maj/5,non_guitar,Sweetness_Pad
585,0585.wav,D#:maj,non_guitar,Sweetness_Pad
586,0586.wav,D#:maj/3,non_guitar,Sweetness_Pad
587,0587.wav,D#:maj/5,non_guitar,Sweetness_Pad
588,0588.wav,E:maj,non_guitar,Sweetness_Pad
589,0589.wav,E:maj/3,non_guitar,Sweetness_Pad
590,0590.wav,E:maj/5,non_guitar,Sweetness_Pad
591,0591.wav,F:maj,non_guitar,Sweetness_Pad
592,0592.wav,F:maj/3,non_guitar,Sweetness_Pad
593,0593.wav,F:maj/5,non_guitar,Sweetness_Pad
594,0594.wav,F#:maj,non_guitar,Sweetness_Pad
595,0595.wav,F#:maj/3,non_guitar,Sweetness_Pad
596,0596.wav,F#:maj/5,non_guitar,Sweetness_Pad
597,0597.wav,G:maj,non_guitar,Sweetness_Pad
598,0598.wav,G:maj/3,non_guitar,Sweetness_Pad
599,0599.wav,G:maj/5,non_guitar,Sweetness_Pad
600,0600.wav,G#:maj,non_guitar,Sweetness_Pad
601,0601.wav,G#:maj/3,non_guitar,Sweetness_Pad
602,0602.wav,G#:maj/5,non_guitar,Sweetness_Pad
603,0603.wav,A:maj,non_guitar,Sweetness_Pad
604,0604.wav,A:maj/3,non_guitar,Sweetness_Pad
605,0605.wav,A:maj/5,non_guitar,Sweetness_Pad
606,0606.wav,A#:maj,non_guitar,Sweetness_Pad
607,0607.wav,A#:maj/3,non_guitar,Sweetness_Pad
608,0608.wav,A#:maj/5,non_guitar,Sweetness_Pad
609,0609.wav,B:maj,non_guitar,Sweetness_Pad
610,0610.wav,B:maj/3,non_guitar,Sweetness_Pad
611,0611.wav,B:maj/5,non_guitar,Sweetness_Pad
612,0612.wav,C:maj,non_guitar,Sweetness_Pad
613,0613.wav,C:maj/3,non_guitar,Sweetness_Pad
614,0614.wav,C:maj/5,non_guitar,Sweetness_Pad
615,0615.wav,C#:maj,non_guitar,Sweetness_Pad
616,0616.wav,C#:maj/3,non_guitar,Sweetness_Pad
617,0617.wav,C#:maj/5,non_guitar,Sweetness_Pad
618,0618.wav,D:maj,non_guitar,Sweetness_Pad
619,0619.wav,D:maj/3,non_guitar,Sweetness_Pad
620,0620.wav,D:maj/5,non_guitar,Sweetness_Pad
621,0621.wav,D#:maj,non_guitar,Sweetness_Pad
622,0622.wav,D#:maj/3,non_guitar,Sweetness_Pad
623,0623.wav,D#:maj/5,non_guitar,Sweetness_Pad
624,0624.wav,E:maj,non_guitar,Sweetness_Pad
625,0625.wav,E:maj/3,non_guitar,Sweetness_Pad
626,0626.wav,E:maj/5,non_guitar,Sweetness_Pad
627,0627.wav,F:maj,non_guitar,Sweetness_Pad
628,0628.wav,F:maj/3,non_guitar,Sweetness_Pad
629,0629.wav,F:maj/5,non_guitar,Sweetness_Pad
630,0630.wav,F#:maj,non_guitar,Sweetness_Pad
631,0631.wav,F#:maj/3,non_guitar,Sweetness_Pad
632,0632.wav,F#:maj/5,non_guitar,Sweetness_Pad
633,0633.wav,G:maj,non_guitar,Sweetness_Pad
634,0634.wav,G:maj/3,non_guitar,Sweetness_Pad
635,0635.wav,G:maj/5,non_guitar,Sweetness_Pad
636,0636.wav,G#:maj,non_guitar,Sweetness_Pad
637,0637.wav,G#:maj/3,non_guitar,Sweetness_Pad
638,0638.wav,G#:maj/5,non_guitar,Sweetness_Pad
639,0639.wav,A:maj,non_guitar,Sweetness_Pad
640,0640.wav,A:maj/3,non_guitar,Sweetness_Pad
641,0641.wav,A:maj/5,non_guitar,Sweetness_Pad
642,0642.wav,A#:maj,non_guitar,Sweetness_Pad
643,0643.wav,A#:maj/3,non_guitar,Sweetness_Pad
644,0644.wav,A#:maj/5,non_guitar,Sweetness_Pad
645,0645.wav,B:maj,non_guitar,Sweetness_Pad
646,0646.wav,B:maj/3,non_guitar,Sweetness_Pad
647,0647.wav,B:maj/5,non_guitar,Sweetness_Pad
648,0648.wav,C:min,non_guitar,Sweetness_Pad
649,0649.wav,C:min/3,non_guitar,Sweetness_Pad
650,0650.wav,C:min/5,non_guitar,Sweetness_Pad
651,0651.wav,C#:min,non_guitar,Sweetness_Pad
652,0652.wav,C#:min/3,non_guitar,Sweetness_Pad
653,0653.wav,C#:min/5,non_guitar,Sweetness_Pad
654,0654.wav,D:min,non_guitar,Sweetness_Pad
655,0655.wav,D:min/3,non_guitar,Sweetness_Pad
656,0656.wav,D:min/5,non_guitar,Sweetness_Pad
657,0657.wav,D#:min,non_guitar,Sweetness_Pad
658,0658.wav,D#:min/3,non_guitar,Sweetness_Pad
659,0659.wav,D#:min/5,non_guitar,Sweetness_Pad
660,0660.wav,E:min,non_guitar,Sweetness_Pad
661,0661.wav,E:min/3,non_guitar,Sweetness_Pad
662,0662.wav,E:min/5,non_guitar,Sweetness_Pad
663,0663.wav,F:min,non_guitar,Sweetness_Pad
664,0664.wav,F:min/3,non_guitar,Sweetness_Pad
665,0665.wav,F:min/5,non_guitar,Sweetness_Pad
666,0666.wav,F#:min,non_guitar,Sweetness_Pad
667,0667.wav,F#:min/3,non_guitar,Sweetness_Pad
668,0668.wav,F#:min/5,non_guitar,Sweetness_Pad
669,0669.wav,G:min,non_guitar,Sweetness_Pad
670,0670.wav,G:min/3,non_guitar,Sweetness_Pad
671,0671.wav,G:min/5,non_guitar,Sweetness_Pad
672,0672.wav,G#:min,non_guitar,Sweetness_Pad
673,0673.wav,G#:min/3,non_guitar,Sweetness_Pad
674,0674.wav,G#:min/5,non_guitar,Sweetness_Pad
675,0675.wav,A:min,non_guitar,Sweetness_Pad
676,0676.wav,A:min/3,non_guitar,Sweetness_Pad
677,0677.wav,A:min/5,non_guitar,Sweetness_Pad
678,0678.wav,A#:min,non_guitar,Sweetness_Pad
679,0679.wav,A#:min/3,non_guitar,Sweetness_Pad
680,0680.wav,A#:min/5,non_guitar,Sweetness_Pad
681,0681.wav,B:min,non_guitar,Sweetness_Pad
682,0682.wav,B:min/3,non_guitar,Sweetness_Pad
683,0683.wav,B:min/5,non_guitar,Sweetness_Pad
684,0684.wav,C:min,non_guitar,Sweetness_Pad
685,0685.wav,C:min/3,non_guitar,Sweetness_Pad
686,0686.wav,C:min/5,non_guitar,Sweetness_Pad
687,0687.wav,C#:min,non_guitar,Sweetness_Pad
688,0688.wav,C#:min/3,non_guitar,Sweetness_Pad
689,0689.wav,C#:min/5,non_guitar,Sweetness_Pad
690,0690.wav,D:min,non_guitar,Sweetness_Pad
691,0691.wav,D:min/3,non_guitar,Sweetness_Pad
692,0692.wav,D:min/5,non_guitar,Sweetness_Pad
693,0693.wav,D#:min,non_guitar,Sweetness_Pad
694,0694.wav,D#:min/3,non_guitar,Sweetness_Pad
695,0695.wav,D#:min/5,non_guitar,Sweetness_Pad
696,0696.wav,E:min,non_guitar,Sweetness_Pad
697,0697.wav,E:min/3,non_guitar,Sweetness_Pad
698,0698.wav,E:min/5,non_guitar,Sweetness_Pad
699,0699.wav,F:min,non_guitar,Sweetness_Pad
700,0700.wav,F:min/3,non_guitar,Sweetness_Pad
701,0701.wav,F:min/5,non_guitar,Sweetness_Pad
702,0702.wav,F#:min,non_guitar,Sweetness_Pad
703,0703.wav,F#:min/3,non_guitar,Sweetness_Pad
704,0704.wav,F#:min/5,non_guitar,Sweetness_Pad
705,0705.wav,G:min,non_guitar,Sweetness_Pad
706,0706.wav,G:min/3,non_guitar,Sweetness_Pad
707,0707.wav,G:min/5,non_guitar,Sweetness_Pad
708,0708.wav,G#:min,non_guitar,Sweetness_Pad
709,0709.wav,G#:min/3,non_guitar,Sweetness_Pad
710,0710.wav,G#:min/5,non_guitar,Sweetness_Pad
711,0711.wav,A:min,non_guitar,Sweetness_Pad
712,0712.wav,A:min/3,non_guitar,Sweetness_Pad
713,0713.wav,A:min/5,non_guitar,Sweetness_Pad
714,0714.wav,A#:min,non_guitar,Sweetness_Pad
715,0715.wav,A#:min/3,non_guitar,Sweetness_Pad
716,0716.wav,A#:min/5,non_guitar,Sweetness_Pad
717,0717.wav,B:min,non_guitar,Sweetness_Pad
718,0718.wav,B:min/3,non_guitar,Sweetness_Pad
719,0719.wav,B:min/5,non_guitar,Sweetness_Pad
720,0720.wav,C:maj7,non_guitar,Sweetness_Pad
721,0721.wav,C:maj7/3,non_guitar,Sweetness_Pad
722,0722.wav,C:maj7/5,non_guitar,Sweetness_Pad
723,0723.wav,C:maj7/7,non_guitar,Sweetness_Pad
724,0724.wav,C#:maj7,non_guitar,Sweetness_Pad
725,0725.wav,C#:maj7/3,non_guitar,Sweetness_Pad
726,0726.wav,C#:maj7/5,non_guitar,Sweetness_Pad
727,0727.wav,C#:maj7/7,non_guitar,Sweetness_Pad
728,0728.wav,D:maj7,non_guitar,Sweetness_Pad
729,0729.wav,D:maj7/3,non_guitar,Sweetness_Pad
730,0730.wav,D:maj7/5,non_guitar,Sweetness_Pad
731,0731.wav,D:maj7/7,non_guitar,Sweetness_Pad
732,0732.wav,D#:maj7,non_guitar,Sweetness_Pad
733,0733.wav,D#:maj7/3,non_guitar,Sweetness_Pad
734,0734.wav,D#:maj7/5,non_guitar,Sweetness_Pad
735,0735.wav,D#:maj7/7,non_guitar,Sweetness_Pad
736,0736.wav,E:maj7,non_guitar,Sweetness_Pad
737,0737.wav,E:maj7/3,non_guitar,Sweetness_Pad
738,0738.wav,E:maj7/5,non_guitar,Sweetness_Pad
739,0739.wav,E:maj7/7,non_guitar,Sweetness_Pad
740,0740.wav,F:maj7,non_guitar,Sweetness_Pad
741,0741.wav,F:maj7/3,non_guitar,Sweetness_Pad
742,0742.wav,F:maj7/5,non_guitar,Sweetness_Pad
743,0743.wav,F:maj7/7,non_guitar,Sweetness_Pad
744,0744.wav,F#:maj7,non_guitar,Sweetness_Pad
745,0745.wav,F#:maj7/3,non_guitar,Sweetness_Pad
746,0746.wav,F#:maj7/5,non_guitar,Sweetness_Pad
747,0747.wav,F#:maj7/7,non_guitar,Sweetness_Pad
748,0748.wav,G:maj7,non_guitar,Sweetness_Pad
749,0749.wav,G:maj7/3,non_guitar,Sweetness_Pad
750,0750.wav,G:maj7/5,non_guitar,Sweetness_Pad
751,0751.wav,G:maj7/7,non_guitar,Sweetness_Pad
752,0752.wav,G#:maj7,non_guitar,Sweetness_Pad
753,0753.wav,G#:maj7/3,non_guitar,Sweetness_Pad
754,0754.wav,G#:maj7/5,non_guitar,Sweetness_Pad
755,0755.wav,G#:maj7/7,non_guitar,Sweetness_Pad
756,0756.wav,A:maj7,non_guitar,Sweetness_Pad
757,0757.wav,A:maj7/3,non_guitar,Sweetness_Pad
758,0758.wav,A:maj7/5,non_guitar,Sweetness_Pad
759,0759.wav,A:maj7/7,non_guitar,Sweetness_Pad
760,0760.wav,A#:maj7,non_guitar,Sweetness_Pad
761,0761.wav,A#:maj7/3,non_guitar,Sweetness_Pad
762,0762.wav,A#:maj7/5,non_guitar,Sweetness_Pad
763,0763.wav,A#:maj7/7,non_guitar,Sweetness_Pad
764,0764.wav,B:maj7,non_guitar,Sweetness_Pad
765,0765.wav,B:maj7/3,non_guitar,Sweetness_Pad
766,0766.wav,B:maj7/5,non_guitar,Sweetness_Pad
767,0767.wav,B:maj7/7,non_guitar,Sweetness_Pad
768,0768.wav,C:maj7,non_guitar,Sweetness_Pad
769,0769.wav,C:maj7/3,non_guitar,Sweetness_Pad
770,0770.wav,C:maj7/5,non_guitar,Sweetness_Pad
771,0771.wav,C:maj7/7,non_guitar,Sweetness_Pad
772,0772.wav,C#:maj7,non_guitar,Sweetness_Pad
773,0773.wav,C#:maj7/3,non_guitar,Sweetness_Pad
774,0774.wav,C#:maj7/5,non_guitar,Sweetness_Pad
775,0775.wav,C#:maj7/7,non_guitar,Sweetness_Pad
776,0776.wav,D:maj7,non_guitar,Sweetness_Pad
777,0777.wav,D:maj7/3,non_guitar,Sweetness_Pad
778,0778.wav,D:maj7/5,non_guitar,Sweetness_Pad
779,0779.wav,D:maj7/7,non_guitar,Sweetness_Pad
780,0780.wav,D#:maj7,non_guitar,Sweetness_Pad
781,0781.wav,D#:maj7/3,non_guitar,Sweetness_Pad
782,0782.wav,D#:maj7/5,non_guitar,Sweetness_Pad
783,0783.wav,D#:maj7/7,non_guitar,Sweetness_Pad
784,0784.wav,E:maj7,non_guitar,Sweetness_Pad
785,0785.wav,E:maj7/3,non_guitar,Sweetness_Pad
786,0786.wav,E:maj7/5,non_guitar,Sweetness_Pad
787,0787.wav,E:maj7/7,non_guitar,Sweetness_Pad
788,0788.wav,F:maj7,non_guitar,Sweetness_Pad
789,0789.wav,F:maj7/3,non_guitar,Sweetness_Pad
790,0790.wav,F:maj7/5,non_guitar,Sweetness_Pad
791,0791.wav,F:maj7/7,non_guitar,Sweetness_Pad
792,0792.wav,F#:maj7,non_guitar,Sweetness_Pad
793,0793.wav,F#:maj7/3,non_guitar,Sweetness_Pad
794,0794.wav,F#:maj7/5,non_guitar,Sweetness_Pad
795,0795.wav,F#:maj7/7,non_guitar,Sweetness_Pad
796,0796.wav,G:maj7,non_guitar,Sweetness_Pad
797,0797.wav,G:maj7/3,non_guitar,Sweetness_Pad
798,0798.wav,G:maj7/5,non_guitar,Sweetness_Pad
799,0799.wav,G:maj7/7,non_guitar,Sweetness_Pad
800,0800.wav,G#:maj7,non_guitar,Sweetness_Pad
801,0801.wav,G#:maj7/3,non_guitar,Sweetness_Pad
802,0802.wav,G#:maj7/5,non_guitar,Sweetness_Pad
803,0803.wav,G#:maj7/7,non_guitar,Sweetness_Pad
804,0804.wav,A:maj7,non_guitar,Sweetness_Pad
805,0805.wav,A:maj7/3,non_guitar,Sweetness_Pad
806,0806.wav,A:maj7/5,non_guitar,Sweetness_Pad
807,0807.wav,A:maj7/7,non_guitar,Sweetness_Pad
808,0808.wav,A#:maj7,non_guitar,Sweetness_Pad
809,0809.wav,A#:maj7/3,non_guitar,Sweetness_Pad
810,0810.wav,A#:maj7/5,non_guitar,Sweetness_Pad
811,0811.wav,A#:maj7/7,non_guitar,Sweetness_Pad
812,0812.wav,B:maj7,non_guitar,Sweetness_Pad
813,0813.wav,B:maj7/3,non_guitar,Sweetness_Pad
814,0814.wav,B:maj7/5,non_guitar,Sweetness_Pad
815,0815.wav,B:maj7/7,non_guitar,Sweetness_Pad
816,0816.wav,C:min7,non_guitar,Sweetness_Pad
817,0817.wav,C:min7/3,non_guitar,Sweetness_Pad
818,0818.wav,C:min7/5,non_guitar,Sweetness_Pad
819,0819.wav,C:min7/7,non_guitar,Sweetness_Pad
820,0820.wav,C#:min7,non_guitar,Sweetness_Pad
821,0821.wav,C#:min7/3,non_guitar,Sweetness_Pad
822,0822.wav,C#:min7/5,non_guitar,Sweetness_Pad
823,0823.wav,C#:min7/7,non_guitar,Sweetness_Pad
824,0824.wav,D:min7,non_guitar,Sweetness_Pad
825,0825.wav,D:min7/3,non_guitar,Sweetness_Pad
826,0826.wav,D:min7/5,non_guitar,Sweetness_Pad
827,0827.wav,D:min7/7,non_guitar,Sweetness_Pad
828,0828.wav,D#:min7,non_guitar,Sweetness_Pad
829,0829.wav,D#:min7/3,non_guitar,Sweetness_Pad
830,0830.wav,D#:min7/5,non_guitar,Sweetness_Pad
831,0831.wav,D#:min7/7,non_guitar,Sweetness_Pad
832,0832.wav,E:min7,non_guitar,Sweetness_Pad
833,0833.wav,E:min7/3,non_guitar,Sweetness_Pad
834,0834.wav,E:min7/5,non_guitar,Sweetness_Pad
835,0835.wav,E:min7/7,non_guitar,Sweetness_Pad
836,0836.wav,F:min7,non_guitar,Sweetness_Pad
837,0837.wav,F:min7/3,non_guitar,Sweetness_Pad
838,0838.wav,F:min7/5,non_guitar,Sweetness_Pad
839,0839.wav,F:min7/7,non_guitar,Sweetness_Pad
840,0840.wav,F#:min7,non_guitar,Sweetness_Pad
841,0841.wav,F#:min7/3,non_guitar,Sweetness_Pad
842,0842.wav,F#:min7/5,non_guitar,Sweetness_Pad
843,0843.wav,F#:min7/7,non_guitar,Sweetness_Pad
844,0844.wav,G:min7,non_guitar,Sweetness_Pad
845,0845.wav,G:min7/3,non_guitar,Sweetness_Pad
846,0846.wav,G:min7/5,non_guitar,Sweetness_Pad
847,0847.wav,G:min7/7,non_guitar,Sweetness_Pad
848,0848.wav,G#:min7,non_guitar,Sweetness_Pad
849,0849.wav,G#:min7/3,non_guitar,Sweetness_Pad
850,0850.wav,G#:min7/5,non_guitar,Sweetness_Pad
851,0851.wav,G#:min7/7,non_guitar,Sweetness_Pad
852,0852.wav,A:min7,non_guitar,Sweetness_Pad
853,0853.wav,A:min7/3,non_guitar,Sweetness_Pad
854,0854.wav,A:min7/5,non_guitar,Sweetness_Pad
855,0855.wav,A:min7/7,non_guitar,Sweetness_Pad
856,0856.wav,A#:min7,non_guitar,Sweetness_Pad
857,0857.wav,A#:min7/3,non_guitar,Sweetness_Pad
858,0858.wav,A#:min7/5,non_guitar,Sweetness_Pad
859,0859.wav,A#:min7/7,non_guitar,Sweetness_Pad
860,0860.wav,B:min7,non_guitar,Sweetness_Pad
861,0861.wav,B:min7/3,non_guitar,Sweetness_Pad
862,0862.wav,B:min7/5,non_guitar,Sweetness_Pad
863,0863.wav,B:min7/7,non_guitar,Sweetness_Pad
864,0864.wav,C:min7,non_guitar,Sweetness_Pad
865,0865.wav,C:min7/3,non_guitar,Sweetness_Pad
866,0866.wav,C:min7/5,non_guitar,Sweetness_Pad
867,0867.wav,C:min7/7,non_guitar,Sweetness_Pad
868,0868.wav,C#:min7,non_guitar,Sweetness_Pad
869,0869.wav,C#:min7/3,non_guitar,Sweetness_Pad
870,0870.wav,C#:min7/5,non_guitar,Sweetness_Pad
871,0871.wav,C#:min7/7,non_guitar,Sweetness_Pad
872,0872.wav,D:min7,non_guitar,Sweetness_Pad
873,0873.wav,D:min7/3,non_guitar,Sweetness_Pad
874,0874.wav,D:min7/5,non_guitar,Sweetness_Pad
875,0875.wav,D:min7/7,non_guitar,Sweetness_Pad
876,0876.wav,D#:min7,non_guitar,Sweetness_Pad
877,0877.wav,D#:min7/3,non_guitar,Sweetness_Pad
878,0878.wav,D#:min7/5,non_guitar,Sweetness_Pad
879,0879.wav,D#:min7/7,non_guitar,Sweetness_Pad
880,0880.wav,E:min7,non_guitar,Sweetness_Pad
881,0881.wav,E:min7/3,non_guitar,Sweetness_Pad
882,0882.wav,E:min7/5,non_guitar,Sweetness_Pad
883,0883.wav,E:min7/7,non_guitar,Sweetness_Pad
884,0884.wav,F:min7,non_guitar,Sweetness_Pad
885,0885.wav,F:min7/3,non_guitar,Sweetness_Pad
886,0886.wav,F:min7/5,non_guitar,Sweetness_Pad
887,0887.wav,F:min7/7,non_guitar,Sweetness_Pad
888,0888.wav,F#:min7,non_guitar,Sweetness_Pad
889,0889.wav,F#:min7/3,non_guitar,Sweetness_Pad
890,0890.wav,F#:min7/5,non_guitar,Sweetness_Pad
891,0891.wav,F#:min7/7,non_guitar,Sweetness_Pad
892,0892.wav,G:min7,non_guitar,Sweetness_Pad
893,0893.wav,G:min7/3,non_guitar,Sweetness_Pad
894,0894.wav,G:min7/5,non_guitar,Sweetness_Pad
895,0895.wav,G:min7/7,non_guitar,Sweetness_Pad
896,0896.wav,G#:min7,non_guitar,Sweetness_Pad
897,0897.wav,G#:min7/3,non_guitar,Sweetness_Pad
898,0898.wav,G#:min7/5,non_guitar,Sweetness_Pad
899,0899.wav,G#:min7/7,non_guitar,Sweetness_Pad
900,0900.wav,A:min7,non_guitar,Sweetness_Pad
901,0901.wav,A:min7/3,non_guitar,Sweetness_Pad
902,0902.wav,A:min7/5,non_guitar,Sweetness_Pad
903,0903.wav,A:min7/7,non_guitar,Sweetness_Pad
904,0904.wav,A#:min7,non_guitar,Sweetness_Pad
905,0905.wav,A#:min7/3,non_guitar,Sweetness_Pad
906,0906.wav,A#:min7/5,non_guitar,Sweetness_Pad
907,0907.wav,A#:min7/7,non_guitar,Sweetness_Pad
908,0908.wav,B:min7,non_guitar,Sweetness_Pad
909,0909.wav,B:min7/3,non_guitar,Sweetness_Pad
910,0910.wav,B:min7/5,non_guitar,Sweetness_Pad
911,0911.wav,B:min7/7,non_guitar,Sweetness_Pad
912,0912.wav,C:5,non_guitar,Sweetness_Pad
913,0913.wav,C:5/5,non_guitar,Sweetness_Pad
914,0914.wav,C#:5,non_guitar,Sweetness_Pad
915,0915.wav,C#:5/5,non_guitar,Sweetness_Pad
916,0916.wav,D:5,non_guitar,Sweetness_Pad
917,0917.wav,D:5/5,non_guitar,Sweetness_Pad
918,0918.wav,D#:5,non_guitar,Sweetness_Pad
919,0919.wav,D#:5/5,non_guitar,Sweetness_Pad
920,0920.wav,E:5,non_guitar,Sweetness_Pad
921,0921.wav,E:5/5,non_guitar,Sweetness_Pad
